entity_id,attribute_id,code,value,issue
7c1b468b-67de-43c5-b445-beae60eebe52,23749c64-d9c0-4cfa-9f73-6a617fe0e973,Clay Fineness,None,Missing Quote (Evidence).
7c1b468b-67de-43c5-b445-beae60eebe52,590618a6-50ee-4701-bbc3-97ca5dae955f,TemperType,None,Missing Quote (Evidence).
7c1b468b-67de-43c5-b445-beae60eebe52,3cc6d155-6a90-4d58-aacb-70cdc0dee561,Hardness,None,Missing Quote (Evidence).
7c1b468b-67de-43c5-b445-beae60eebe52,7083e0c2-8799-4d1c-b364-66f9a56d76ab,FiringTemperatureType,None,Missing Quote (Evidence).
7c1b468b-67de-43c5-b445-beae60eebe52,06379e7e-71a2-4ae2-ab93-f93e65b169f1,MetricInformation,None,Missing Quote (Evidence).
7c1b468b-67de-43c5-b445-beae60eebe52,082c4b70-4df5-4fd2-99c9-fee65f73c2e6,Forming Technique,None,Missing Quote (Evidence).
7c1b468b-67de-43c5-b445-beae60eebe52,2e0e69ba-506a-4ab7-974a-a9f786cc45f2,Finishing Technique,None,Missing Quote (Evidence).
7c1b468b-67de-43c5-b445-beae60eebe52,f84f72d0-3421-41d0-bdfd-179b9f64b147,Decoration Technique,None,Missing Quote (Evidence).
7c1b468b-67de-43c5-b445-beae60eebe52,9aed8f55-f889-426d-a30d-289cce8a059f,ProductionActor,None,Missing Quote (Evidence).
7c1b468b-67de-43c5-b445-beae60eebe52,38997d68-b2a0-4897-9996-40abfd4f65b8,ProductionPlace,L7,Missing Quote (Evidence).
cd228825-33dd-43da-8884-8a9ab73b8175,a5e0fb75-2e87-44c3-b857-854471b64b99,Hardness,None,Missing Quote (Evidence).
cd228825-33dd-43da-8884-8a9ab73b8175,84cf5ada-f016-443c-9e91-6339edf87fda,FiringTemperatureType,None,Missing Quote (Evidence).
cd228825-33dd-43da-8884-8a9ab73b8175,8cfd5dce-412d-430b-9e40-ab8c962d730b,MetricInformation,"{'type': 'MT2', 'label': '直径类', 'value': '29.6', 'unit': 'cm', 'quote': '盘径29.6'}, {'type': 'MT1', 'label': '高度类', 'value': '17.2', 'unit': 'cm', 'quote': '残高17.2厘米'}",Missing Quote (Evidence).
cd228825-33dd-43da-8884-8a9ab73b8175,d39e249e-9cf5-4103-b3d9-21675a51925e,Forming Technique,None,Missing Quote (Evidence).
cd228825-33dd-43da-8884-8a9ab73b8175,9328f3f0-1cde-40c8-9fcc-c0dc5393bc68,ProductionActor,None,Missing Quote (Evidence).
9f7b6c89-7ba7-4bff-b9de-3b021df4f616,e1a8bf57-3c22-453d-9d7e-9c09869f1214,Hardness,None,Missing Quote (Evidence).
9f7b6c89-7ba7-4bff-b9de-3b021df4f616,43fae6bf-59e0-4240-a60d-1b2480ef02b7,FiringTemperatureType,None,Missing Quote (Evidence).
9f7b6c89-7ba7-4bff-b9de-3b021df4f616,a1257729-b56d-44b3-b79a-dcc78dc03064,MetricInformation,"{'type': 'MT2', 'label': '直径类', 'value': '22.5', 'unit': 'cm', 'quote': '口径 22.5'}, {'type': 'MT1', 'label': '高度类', 'value': '6', 'unit': 'cm', 'quote': '高 6 厘米'}",Missing Quote (Evidence).
9f7b6c89-7ba7-4bff-b9de-3b021df4f616,d7026a01-bd07-4c50-9dcf-c2cefd2f6251,ProductionActor,None,Missing Quote (Evidence).
5cf09155-c2a7-4f7b-a4b0-76d3344d38b5,adfe9d59-0355-48cf-a746-c0281cb18129,MetricInformation,None,Missing Quote (Evidence).
d0deac29-5b8d-4ab6-912a-ae5876cd69f1,7b3ff4d4-8100-4472-8002-e6441769892b,ClayFabricType,None,Missing Quote (Evidence).
d0deac29-5b8d-4ab6-912a-ae5876cd69f1,dbc5ff2a-057a-4f69-86a4-a760d9d0d7c9,Clay Fineness,None,Missing Quote (Evidence).
d0deac29-5b8d-4ab6-912a-ae5876cd69f1,e7d613ab-ef11-449b-89cd-470cbc49f1ac,TemperType,None,Missing Quote (Evidence).
d0deac29-5b8d-4ab6-912a-ae5876cd69f1,ef8e2873-a115-4ac5-9e80-9c253efeb625,Hardness,None,Missing Quote (Evidence).
d0deac29-5b8d-4ab6-912a-ae5876cd69f1,acb7812a-d84e-4689-826a-3892bde49be1,FiringTemperatureType,None,Missing Quote (Evidence).
d0deac29-5b8d-4ab6-912a-ae5876cd69f1,4cae5dd3-0d66-4c76-9a26-96502a82b113,MetricInformation,"{'code': 'MT2', 'label': '直径类', 'value': '28', 'unit': 'cm', 'quote': '口径28'}, {'code': 'MT1', 'label': '高度类', 'value': '34.8', 'unit': 'cm', 'quote': '高34.8'}, {'code': 'MT1', 'label': '高度类', 'value': '20.8', 'unit': 'cm', 'quote': '足高20.8厘米'}",Missing Quote (Evidence).
d0deac29-5b8d-4ab6-912a-ae5876cd69f1,d04b9360-f159-4fe6-85f2-5219a4405694,Forming Technique,None,Missing Quote (Evidence).
d0deac29-5b8d-4ab6-912a-ae5876cd69f1,5dada210-32e4-42e7-92ed-27434ebbf4c3,Finishing Technique,None,Missing Quote (Evidence).
d0deac29-5b8d-4ab6-912a-ae5876cd69f1,6684a42f-acda-4d14-ba06-87c3e2d1441a,Decoration Technique,None,Missing Quote (Evidence).
d0deac29-5b8d-4ab6-912a-ae5876cd69f1,9edccfe8-16cd-417b-a7cf-dec38ee8e174,ProductionActor,None,Missing Quote (Evidence).
d0deac29-5b8d-4ab6-912a-ae5876cd69f1,6c681c43-213f-4c55-b67b-894bf13ea2a9,ProductionDate,None,Missing Quote (Evidence).
d0deac29-5b8d-4ab6-912a-ae5876cd69f1,471edb5d-f106-4b89-bff7-1ddfdb3ef16a,ProductionPlace,None,Missing Quote (Evidence).
268be141-7188-40e9-9d23-bf19952ed4a3,eef0c507-a79d-4ec6-8d80-9e26d539cd89,ClayFabricType,None,Missing Quote (Evidence).
268be141-7188-40e9-9d23-bf19952ed4a3,a5e4e6be-f70d-4be6-bd60-7dcc2119bdbe,Clay Fineness,None,Missing Quote (Evidence).
268be141-7188-40e9-9d23-bf19952ed4a3,738dc6eb-cecd-4c3b-8a00-105631207f82,TemperType,None,Missing Quote (Evidence).
268be141-7188-40e9-9d23-bf19952ed4a3,2c07e465-4da7-4767-8ee1-a8710a049832,Hardness,None,Missing Quote (Evidence).
268be141-7188-40e9-9d23-bf19952ed4a3,2e3ac7d3-f63b-4059-826a-4a80d2da3dab,FiringTemperatureType,None,Missing Quote (Evidence).
268be141-7188-40e9-9d23-bf19952ed4a3,60285e0f-30f3-4ef7-9af0-4250cc5866de,Forming Technique,None,Missing Quote (Evidence).
268be141-7188-40e9-9d23-bf19952ed4a3,81aa53d9-d24a-484b-861c-f5e505b9adba,Finishing Technique,None,Missing Quote (Evidence).
268be141-7188-40e9-9d23-bf19952ed4a3,c9cc1ce3-b5e9-41ce-b533-131dd93c7aa7,Decoration Technique,None,Missing Quote (Evidence).
268be141-7188-40e9-9d23-bf19952ed4a3,bc025f09-3f44-4d53-9a78-ec2b71c7c410,DecorativeMotifType,None,Missing Quote (Evidence).
268be141-7188-40e9-9d23-bf19952ed4a3,e200cb35-2cbf-491a-8a54-90f93330309f,ProductionActor,None,Missing Quote (Evidence).
268be141-7188-40e9-9d23-bf19952ed4a3,9b9c07d6-0fb0-4b26-a286-d06a6308300c,ProductionPlace,L7,Missing Quote (Evidence).
feb6f90a-36aa-4d81-a87e-be0233e76928,8e61d647-f0db-44da-9ee9-f51b6a58a175,ClayFabricType,None,Missing Quote (Evidence).
feb6f90a-36aa-4d81-a87e-be0233e76928,fe098140-58ce-4a85-922e-3eb01527cc7d,Clay Fineness,None,Missing Quote (Evidence).
feb6f90a-36aa-4d81-a87e-be0233e76928,ad53434f-1093-4445-b96b-2ac16594b1bf,TemperType,None,Missing Quote (Evidence).
feb6f90a-36aa-4d81-a87e-be0233e76928,b888d7ad-6518-4d46-85bc-4aac92c18fdf,Hardness,None,Missing Quote (Evidence).
feb6f90a-36aa-4d81-a87e-be0233e76928,fb646822-03a1-425d-a598-edf4be72f5dc,FiringTemperatureType,None,Missing Quote (Evidence).
feb6f90a-36aa-4d81-a87e-be0233e76928,aaa647aa-77fe-49a9-8b43-04f85573bae5,Forming Technique,None,Missing Quote (Evidence).
feb6f90a-36aa-4d81-a87e-be0233e76928,02f60150-6dae-4c37-98d0-da0a18cae9ba,Finishing Technique,None,Missing Quote (Evidence).
feb6f90a-36aa-4d81-a87e-be0233e76928,ac68d15c-c354-458b-90d0-0fafb8eccc53,Decoration Technique,None,Missing Quote (Evidence).
feb6f90a-36aa-4d81-a87e-be0233e76928,e29644e8-71e0-4c89-8f96-477866e75bb9,DecorativeMotifType,None,Missing Quote (Evidence).
feb6f90a-36aa-4d81-a87e-be0233e76928,d681bc2b-b855-415d-b70c-2f5d949be048,ProductionActor,None,Missing Quote (Evidence).
feb6f90a-36aa-4d81-a87e-be0233e76928,8e7832d3-f497-45ff-bf1d-9fbb20008c97,ProductionPlace,L7,Missing Quote (Evidence).
111add23-136f-4c64-947a-548ae6b7fdc5,01ffbbce-19e1-44f5-8914-392fd1497289,Hardness,None,Missing Quote (Evidence).
111add23-136f-4c64-947a-548ae6b7fdc5,d3c2129d-6972-46c4-b180-d07cc16366e2,FiringTemperatureType,None,Missing Quote (Evidence).
111add23-136f-4c64-947a-548ae6b7fdc5,443f0f1e-1316-4f37-94ce-da88d312e0cf,MetricInformation,"{'type': 'MT2', 'label': '直径类', 'value': '28.8', 'unit': 'cm', 'quote': '口径28.8'}, {'type': 'MT2', 'label': '直径类', 'value': '31.2', 'unit': 'cm', 'quote': '腹径31.2厘米'}",Missing Quote (Evidence).
9d30a1b9-1bda-4756-a5a2-5ccd95693d78,8aa43ac1-b0a3-44ec-b5c7-a261336f8e77,ClayFabricType,None,Missing Quote (Evidence).
9d30a1b9-1bda-4756-a5a2-5ccd95693d78,1f4b7b42-deda-4de6-a413-449616370dd8,Clay Fineness,None,Missing Quote (Evidence).
9d30a1b9-1bda-4756-a5a2-5ccd95693d78,074095dd-458d-4430-8d8b-94556deff8ee,TemperType,None,Missing Quote (Evidence).
9d30a1b9-1bda-4756-a5a2-5ccd95693d78,763d4d6f-6b3e-465e-b05a-ba3d75fe536d,Hardness,None,Missing Quote (Evidence).
9d30a1b9-1bda-4756-a5a2-5ccd95693d78,5070c3c4-ebfb-4285-8099-f660190d161b,FiringTemperatureType,None,Missing Quote (Evidence).
9d30a1b9-1bda-4756-a5a2-5ccd95693d78,207913f3-1377-40f7-85c2-1f6ec670019c,Forming Technique,None,Missing Quote (Evidence).
9d30a1b9-1bda-4756-a5a2-5ccd95693d78,36a94748-e6e6-40fe-abb3-cc9ca49b6f4a,Finishing Technique,None,Missing Quote (Evidence).
9d30a1b9-1bda-4756-a5a2-5ccd95693d78,dd325141-12f3-43ab-bbd8-37e0157b6562,Decoration Technique,None,Missing Quote (Evidence).
9d30a1b9-1bda-4756-a5a2-5ccd95693d78,33419947-b5f5-4a91-8c87-57334c346626,DecorativeMotifType,None,Missing Quote (Evidence).
9d30a1b9-1bda-4756-a5a2-5ccd95693d78,ab7d9534-98fc-4c00-abc1-f6313fbeb87d,ProductionActor,None,Missing Quote (Evidence).
9d30a1b9-1bda-4756-a5a2-5ccd95693d78,15f26a70-283f-461f-88c6-9165dcf0dc2c,ProductionPlace,L7,Missing Quote (Evidence).
43cc8c5d-3951-4e60-83fc-2c52b8f372f0,17cb7d2d-a939-43d0-a3b2-281fe3ccad6a,Hardness,None,Missing Quote (Evidence).
43cc8c5d-3951-4e60-83fc-2c52b8f372f0,cc86f9b9-455f-454f-990e-291add164d05,FiringTemperatureType,None,Missing Quote (Evidence).
43cc8c5d-3951-4e60-83fc-2c52b8f372f0,ff306157-627a-42e0-9fe7-8d5af48a3f42,Forming Technique,None,Missing Quote (Evidence).
43cc8c5d-3951-4e60-83fc-2c52b8f372f0,27af2e24-51ed-40f7-b63c-d1270ef2cb5e,Finishing Technique,None,Missing Quote (Evidence).
43cc8c5d-3951-4e60-83fc-2c52b8f372f0,f344baf7-4942-44d1-8418-0cf1c6221568,ProductionActor,None,Missing Quote (Evidence).
40171efc-9889-44c8-88f7-b35f676fca92,f8b3cd52-df3a-48bc-9fc9-53335dfd4b7e,SubAreaIdentifier,None,Missing Quote (Evidence).
40171efc-9889-44c8-88f7-b35f676fca92,ef3f8ac1-2162-48be-8856-aaba423a7254,Hardness,None,Missing Quote (Evidence).
40171efc-9889-44c8-88f7-b35f676fca92,36724a21-a994-41d3-98d9-cfbb13b0457c,FiringTemperatureType,None,Missing Quote (Evidence).
40171efc-9889-44c8-88f7-b35f676fca92,5e3ec019-84bc-4432-b27a-0d27d2df6b4c,Forming Technique,None,Missing Quote (Evidence).
40171efc-9889-44c8-88f7-b35f676fca92,d67d950a-17ab-41f6-bb5f-9b560b9497f5,Finishing Technique,None,Missing Quote (Evidence).
40171efc-9889-44c8-88f7-b35f676fca92,fb995416-0b85-4c5d-98ab-ea671ebe9ba8,ProductionActor,None,Missing Quote (Evidence).
2ea7543c-9951-4720-8051-b2622b97cdb2,11475b3f-fe98-445a-94c6-9891789f4e64,SubAreaIdentifier,None,Missing Quote (Evidence).
2ea7543c-9951-4720-8051-b2622b97cdb2,812e4ecc-d9c0-4f78-ba41-0d024711c6e3,Hardness,None,Missing Quote (Evidence).
2ea7543c-9951-4720-8051-b2622b97cdb2,f5193cf0-0636-4041-a80d-83509f33239e,FiringTemperatureType,None,Missing Quote (Evidence).
2ea7543c-9951-4720-8051-b2622b97cdb2,8f63f885-af3d-4170-9737-3265b5bc6c16,Forming Technique,None,Missing Quote (Evidence).
2ea7543c-9951-4720-8051-b2622b97cdb2,175f1294-ff77-4c81-b482-99705074907d,Finishing Technique,None,Missing Quote (Evidence).
2ea7543c-9951-4720-8051-b2622b97cdb2,d24891bb-fa09-457a-8b3a-4d6e753eebe7,Decoration Technique,None,Missing Quote (Evidence).
2ea7543c-9951-4720-8051-b2622b97cdb2,57143bbc-dc58-47b7-9da4-ae29949a6622,DecorativeMotifType,None,Missing Quote (Evidence).
2ea7543c-9951-4720-8051-b2622b97cdb2,a8e953fb-0489-4c4f-b889-f276e2cace5e,ProductionActor,None,Missing Quote (Evidence).
f7e0a2b2-6677-4d6a-ba3d-3ac28063eede,f11769cc-58a0-4d35-9880-b0b48e3fa23f,SubAreaIdentifier,None,Missing Quote (Evidence).
f7e0a2b2-6677-4d6a-ba3d-3ac28063eede,577b4217-4c91-4cdb-b964-3a63f75ada42,Hardness,None,Missing Quote (Evidence).
f7e0a2b2-6677-4d6a-ba3d-3ac28063eede,78ff45eb-cd7f-4fd6-b7bb-68cb43aa3484,FiringTemperatureType,None,Missing Quote (Evidence).
f7e0a2b2-6677-4d6a-ba3d-3ac28063eede,90faee26-280d-45fc-856d-9d70b74bd960,MetricInformation,"{'type': 'MT2', 'label': '直径类', 'value': '27.6', 'unit': 'cm', 'quote': '口径27.6厘米'}, {'type': 'MT1', 'label': '高度类', 'value': '3.9', 'unit': 'cm', 'quote': '残高3.9厘米'}",Missing Quote (Evidence).
f7e0a2b2-6677-4d6a-ba3d-3ac28063eede,5e2029f8-93e5-426f-b3f3-053c4a87934b,Forming Technique,None,Missing Quote (Evidence).
f7e0a2b2-6677-4d6a-ba3d-3ac28063eede,22d1a0db-94a3-49ea-b6ba-4ae86f53d975,DecorativeMotifType,None,Missing Quote (Evidence).
f7e0a2b2-6677-4d6a-ba3d-3ac28063eede,fa2877d6-9627-4d29-91a9-86feefd8e4cc,ProductionActor,None,Missing Quote (Evidence).
b14f9b60-a0f1-40c6-b7aa-2cb7c7182028,448aa22f-aa8b-4079-ac9f-dc6f3b515816,SubAreaIdentifier,None,Missing Quote (Evidence).
b14f9b60-a0f1-40c6-b7aa-2cb7c7182028,e6155063-3885-4443-99ac-e1accc4e912d,Hardness,None,Missing Quote (Evidence).
b14f9b60-a0f1-40c6-b7aa-2cb7c7182028,e5c17df1-55b9-4658-a3e9-ed68b2922c15,FiringTemperatureType,None,Missing Quote (Evidence).
b14f9b60-a0f1-40c6-b7aa-2cb7c7182028,9ba81dd4-b5b2-4cc4-b208-145ccbc1d3b7,Forming Technique,None,Missing Quote (Evidence).
b14f9b60-a0f1-40c6-b7aa-2cb7c7182028,4d274aa2-7334-4abb-a89a-65e8acead616,ProductionActor,None,Missing Quote (Evidence).
2ff3404b-0b47-4cdd-9130-38d4c7a5e756,1694be8c-36c0-45e7-b305-b0ca5665d9eb,SubAreaIdentifier,None,Missing Quote (Evidence).
2ff3404b-0b47-4cdd-9130-38d4c7a5e756,69deda63-744d-48ed-93f2-620e4a931fdf,Clay Fineness,None,Missing Quote (Evidence).
2ff3404b-0b47-4cdd-9130-38d4c7a5e756,77812b4a-6788-4ff4-8371-62a96743c693,Hardness,None,Missing Quote (Evidence).
2ff3404b-0b47-4cdd-9130-38d4c7a5e756,f2980ef6-2aa2-4c96-93e3-a3abb496045c,FiringTemperatureType,None,Missing Quote (Evidence).
2ff3404b-0b47-4cdd-9130-38d4c7a5e756,b2deb0ef-f632-481f-9b59-3722aaedfaaa,MetricInformation,5cm (MT1),Missing Quote (Evidence).
2ff3404b-0b47-4cdd-9130-38d4c7a5e756,30f25b79-8149-4590-922c-4066bb331ae9,Forming Technique,None,Missing Quote (Evidence).
2ff3404b-0b47-4cdd-9130-38d4c7a5e756,a82d905a-8764-4c30-99a3-52e9cec5008f,Finishing Technique,None,Missing Quote (Evidence).
2ff3404b-0b47-4cdd-9130-38d4c7a5e756,5f39439a-794a-4f60-8887-3ac7f541d9a5,ProductionActor,None,Missing Quote (Evidence).
4f14b55e-8ef2-494f-9c9b-70b14000de52,3298025f-70b2-4399-a70f-0be8d2dd11db,SubAreaIdentifier,None,Missing Quote (Evidence).
4f14b55e-8ef2-494f-9c9b-70b14000de52,62b04df3-6fab-4dd4-adf5-5893170bdd53,Hardness,None,Missing Quote (Evidence).
4f14b55e-8ef2-494f-9c9b-70b14000de52,d5a35276-9839-4ab3-9b50-5b397786ccb1,FiringTemperatureType,None,Missing Quote (Evidence).
d0353a79-0aa2-407b-9ff2-107fd407c6c6,ada31b06-e06f-4862-88e6-fd01dc53d88c,SubAreaIdentifier,None,Missing Quote (Evidence).
d0353a79-0aa2-407b-9ff2-107fd407c6c6,8de9f26d-46fb-4544-9293-04b9ff59497f,Clay Fineness,None,Missing Quote (Evidence).
d0353a79-0aa2-407b-9ff2-107fd407c6c6,da695b46-50a1-4042-a0b9-fa59ce1a3749,Hardness,None,Missing Quote (Evidence).
d0353a79-0aa2-407b-9ff2-107fd407c6c6,26414e54-4d84-440a-b2fc-a59ffc22df84,FiringTemperatureType,None,Missing Quote (Evidence).
d0353a79-0aa2-407b-9ff2-107fd407c6c6,e32c1ffb-8fff-4af9-98f1-80ecb7afc4ba,Forming Technique,None,Missing Quote (Evidence).
d0353a79-0aa2-407b-9ff2-107fd407c6c6,478f20c3-78d8-4ec4-81bd-8d826bf25f83,Finishing Technique,None,Missing Quote (Evidence).
d0353a79-0aa2-407b-9ff2-107fd407c6c6,42d57d4a-c40b-4d84-8fc6-113cc6e88220,Decoration Technique,None,Missing Quote (Evidence).
d0353a79-0aa2-407b-9ff2-107fd407c6c6,13e69386-d321-4e8f-aaf8-7a6c92eded67,DecorativeMotifType,None,Missing Quote (Evidence).
d0353a79-0aa2-407b-9ff2-107fd407c6c6,8505710e-5b8c-458e-a452-7df81ef2c6ad,ProductionActor,None,Missing Quote (Evidence).
421d4d5c-af08-4f55-9f3f-56ad892c82b8,b4303cb0-5910-4805-bd14-133fdb414355,SubAreaIdentifier,None,Missing Quote (Evidence).
421d4d5c-af08-4f55-9f3f-56ad892c82b8,1bc35937-17ac-464d-a62a-2f8df615a1a8,Hardness,None,Missing Quote (Evidence).
421d4d5c-af08-4f55-9f3f-56ad892c82b8,0bb83a65-9e38-4e83-babd-ae1bed0e8d0a,FiringTemperatureType,None,Missing Quote (Evidence).
af3c74f5-a7db-4016-81b7-1d663366c87f,b3fa02f9-0166-4a27-ba9f-1583afd78378,SubAreaIdentifier,None,Missing Quote (Evidence).
af3c74f5-a7db-4016-81b7-1d663366c87f,f33fe628-6b96-4436-81a9-140c54e93e1e,Hardness,None,Missing Quote (Evidence).
af3c74f5-a7db-4016-81b7-1d663366c87f,9e7457ad-e802-4962-8a57-ac7180e7757f,FiringTemperatureType,None,Missing Quote (Evidence).
18f04a42-926f-4747-bba9-edca2465d4a9,d63e2272-fb54-4564-bffc-96c6ff8f4908,SubAreaIdentifier,None,Missing Quote (Evidence).
18f04a42-926f-4747-bba9-edca2465d4a9,e60e81fc-415a-4e0e-8265-a4564412f0b5,Hardness,None,Missing Quote (Evidence).
18f04a42-926f-4747-bba9-edca2465d4a9,19794da9-7c7b-41dd-a570-71eec5db4e43,FiringTemperatureType,None,Missing Quote (Evidence).
18f04a42-926f-4747-bba9-edca2465d4a9,43dfc357-3946-4a14-b5f5-41bfe4e821a9,DecorativeMotifType,None,Missing Quote (Evidence).
18f04a42-926f-4747-bba9-edca2465d4a9,7e90fd9b-f4d5-4039-93f9-2d4b1638f8aa,ProductionActor,None,Missing Quote (Evidence).
e7ff0132-87b6-400b-8f6b-977a26e5c368,a40b51c9-9846-4e8c-bfea-6389addac634,SubAreaIdentifier,None,Missing Quote (Evidence).
e7ff0132-87b6-400b-8f6b-977a26e5c368,8849e3a2-db83-4566-b384-db1680faa79d,Hardness,None,Missing Quote (Evidence).
e7ff0132-87b6-400b-8f6b-977a26e5c368,8c23d0e0-a735-49ee-8442-ef37b616449d,FiringTemperatureType,None,Missing Quote (Evidence).
e7ff0132-87b6-400b-8f6b-977a26e5c368,2d58de95-da78-44c1-8b1f-b1d1d1089a7f,DecorativeMotifType,None,Missing Quote (Evidence).
d127e204-5b3a-465f-8e17-08846bfa1a36,50d2842f-0fcd-4e1b-9842-b2d1cb4d47ff,SubAreaIdentifier,None,Missing Quote (Evidence).
d127e204-5b3a-465f-8e17-08846bfa1a36,924f7df9-9668-4c1a-a83e-71382d29ef9d,Hardness,None,Missing Quote (Evidence).
d127e204-5b3a-465f-8e17-08846bfa1a36,32c4ef05-cee0-469f-b631-943be3d69298,FiringTemperatureType,None,Missing Quote (Evidence).
d127e204-5b3a-465f-8e17-08846bfa1a36,dba32a69-39d1-4e9b-8701-b2ed2760055b,Forming Technique,None,Missing Quote (Evidence).
d127e204-5b3a-465f-8e17-08846bfa1a36,77b4af4b-5ab1-4465-b921-650f4677ea1c,Finishing Technique,None,Missing Quote (Evidence).
d127e204-5b3a-465f-8e17-08846bfa1a36,9a01c643-6169-415a-8bb1-5df031288747,Decoration Technique,None,Missing Quote (Evidence).
d127e204-5b3a-465f-8e17-08846bfa1a36,07a3b509-bf48-445f-b423-9567eeb20bcc,DecorativeMotifType,None,Missing Quote (Evidence).
d127e204-5b3a-465f-8e17-08846bfa1a36,bbddaae7-5b4e-484f-be8c-701562d92e97,ProductionActor,None,Missing Quote (Evidence).
588f28fb-e74b-4570-8189-04e3437f9cc3,eb2b0fec-10fd-4192-8d1d-3a03cdd228f1,SubAreaIdentifier,None,Missing Quote (Evidence).
588f28fb-e74b-4570-8189-04e3437f9cc3,95eed1a8-c9e3-48c1-b343-90a42e70e3f1,Clay Fineness,None,Missing Quote (Evidence).
588f28fb-e74b-4570-8189-04e3437f9cc3,0db47959-b0a3-4079-b8a9-183466c17e90,Hardness,None,Missing Quote (Evidence).
588f28fb-e74b-4570-8189-04e3437f9cc3,357136a6-b5dd-470c-a6fc-7bfc75488c48,FiringTemperatureType,None,Missing Quote (Evidence).
588f28fb-e74b-4570-8189-04e3437f9cc3,577112f3-0f93-4d0b-949d-0fd0dc14f568,Forming Technique,None,Missing Quote (Evidence).
588f28fb-e74b-4570-8189-04e3437f9cc3,f7731e84-75f6-460e-bbe7-ce4da79d5b8c,Finishing Technique,None,Missing Quote (Evidence).
588f28fb-e74b-4570-8189-04e3437f9cc3,8b39e8fb-b69f-408a-b1ee-78430930bee4,Decoration Technique,None,Missing Quote (Evidence).
588f28fb-e74b-4570-8189-04e3437f9cc3,f2e18462-af9c-430f-b3c6-3cff44093a4e,DecorativeMotifType,None,Missing Quote (Evidence).
588f28fb-e74b-4570-8189-04e3437f9cc3,dbfda4b0-0839-4d2c-ac98-b48b60a78178,ProductionActor,None,Missing Quote (Evidence).
c58221d9-c983-4a78-92df-0a06e7b0426d,b638a9a6-e4b3-4550-8d22-eea85c9c85d1,SubAreaIdentifier,None,Missing Quote (Evidence).
c58221d9-c983-4a78-92df-0a06e7b0426d,ca92d8d2-a58a-45ab-a59d-a160096c5424,Hardness,None,Missing Quote (Evidence).
c58221d9-c983-4a78-92df-0a06e7b0426d,56708347-4ac9-41b0-a6ae-f4791e8108ad,FiringTemperatureType,None,Missing Quote (Evidence).
c58221d9-c983-4a78-92df-0a06e7b0426d,d999f9ad-6d1d-465c-9747-1c9497133171,Forming Technique,None,Missing Quote (Evidence).
c58221d9-c983-4a78-92df-0a06e7b0426d,b53fbbbc-3719-4133-84b7-c219306b978a,Finishing Technique,None,Missing Quote (Evidence).
c58221d9-c983-4a78-92df-0a06e7b0426d,b9f135bc-f2d7-46b1-8a0c-619e3cdec41b,Decoration Technique,None,Missing Quote (Evidence).
c58221d9-c983-4a78-92df-0a06e7b0426d,cabba95f-4475-482f-9ef8-bafb4012ca6e,DecorativeMotifType,None,Missing Quote (Evidence).
c58221d9-c983-4a78-92df-0a06e7b0426d,4e2b0038-776b-437e-a209-b5c54cbe4a2d,ProductionActor,None,Missing Quote (Evidence).
59f0dfe4-a47c-4e64-948f-3a78a4fbef52,108affdc-81ee-4890-ac20-cbc3fe218309,SubAreaIdentifier,None,Missing Quote (Evidence).
59f0dfe4-a47c-4e64-948f-3a78a4fbef52,25069165-ab3a-417e-b1ef-480b7bc019bb,Clay Fineness,None,Missing Quote (Evidence).
59f0dfe4-a47c-4e64-948f-3a78a4fbef52,016178c5-1aa6-4053-82d8-ece8b944b443,Hardness,None,Missing Quote (Evidence).
59f0dfe4-a47c-4e64-948f-3a78a4fbef52,d4e4b25e-29f6-442e-a82f-5431db4252d6,FiringTemperatureType,None,Missing Quote (Evidence).
59f0dfe4-a47c-4e64-948f-3a78a4fbef52,d3ffc6f6-d752-464b-be28-53fb04183863,MetricInformation,"{'type': 'MT2', 'label': '直径类', 'value': '16.6', 'unit': 'cm', 'quote': '口径16.6厘米'}, {'type': 'MT2', 'label': '直径类', 'value': '19.4', 'unit': 'cm', 'quote': '最大腹径19.4厘米'}, {'type': 'MT1', 'label': '高度类', 'value': '5.8', 'unit': 'cm', 'quote': '残高5.8厘米'}",Missing Quote (Evidence).
59f0dfe4-a47c-4e64-948f-3a78a4fbef52,5b31a0cc-f511-4090-99fe-2716a2d72027,Forming Technique,None,Missing Quote (Evidence).
59f0dfe4-a47c-4e64-948f-3a78a4fbef52,86bdd5a1-f14d-457a-9a83-208791fc7d52,Finishing Technique,None,Missing Quote (Evidence).
59f0dfe4-a47c-4e64-948f-3a78a4fbef52,c0edd4fa-12cd-49b7-aeac-4495a0ad44e1,Decoration Technique,None,Missing Quote (Evidence).
59f0dfe4-a47c-4e64-948f-3a78a4fbef52,ac4d5346-1d91-429a-b8be-fd3cfab8836e,DecorativeMotifType,None,Missing Quote (Evidence).
59f0dfe4-a47c-4e64-948f-3a78a4fbef52,432db537-b9b3-492e-9400-06fcfa480d1f,ProductionActor,None,Missing Quote (Evidence).
