id,raw,numeric,unit,LABEL
fv_231f9215,背面钻有一对横向的隧孔,,,FeatureValue
fv_f6d1963c,斜向切磨,,,FeatureValue
fv_dc56f27e,管钻眼部,,,FeatureValue
fv_d154dea6,长4.36厘米，两翼宽5.33厘米，厚0.93厘米,,,FeatureValue
fv_ab18e7fd,"{'length': 4.36, 'width': 5.33, 'thickness': 0.93} | 长4.3厘米，两翼宽5.3厘米",,,FeatureValue
fv_07a663cf,4.3,4.3,,FeatureValue
fv_e34e1b62,5.3,5.3,,FeatureValue
fv_d36d4df2,装饰用器,,,FeatureValue
fv_b80a38f0,佩饰或装饰,,,FeatureValue
fv_7e6b2ec4,玉蝉,,,FeatureValue
fv_b24bb18f,椭圆形玉蝉,,,FeatureValue
fv_1c1ac34c,沁蚀甚,,,FeatureValue
fv_8b1724e7,椭圆形，前端略宽，背弧凸，以凹凸的弧线勾勒出眼、翼，其中眼部展开呈龙首纹的展开图。腹部前高后低，有线切割痕迹。 | 以凹凸的弧线刻画出眼、翼，线条流畅，对称和谐,,,FeatureValue
fv_c2191acf,背面平整，有切割痕，钻一对小隧孔,,,FeatureValue
fv_9dcc7856,凹凸弧线勾勒,,,FeatureValue
fv_9afba685,眼部展开呈龙首纹,,,FeatureValue
fv_a0a7f36a,长2.35厘米，宽1.6厘米，厚0.95厘米,,,FeatureValue
fv_2e0b6eea,"{'length': 2.35, 'width': 1.6, 'thickness': 0.95} | 长2.2厘米",,,FeatureValue
fv_464dc081,球形隧孔珠,,,FeatureValue
fv_798f74ae,隧孔部位经过磨平,,,FeatureValue
fv_c95e9829,磨平,,,FeatureValue
fv_465e674a,直径约1.1厘米,,,FeatureValue
fv_80483db1,直径约1.1厘米,,,FeatureValue
fv_f8686284,隧孔部位经过打磨呈尖状,,,FeatureValue
fv_530dc1d9,打磨,,,FeatureValue
fv_37d9c54d,直径0.8~1.2厘米,,,FeatureValue
fv_f69931f7,直径0.8~1.2厘米,,,FeatureValue
fv_e20ef3f1,长1.5~3、直径0.9~1.1厘米,,,FeatureValue
fv_4aee661d,长1.5~3厘米，直径0.9~1.1厘米,,,FeatureValue
fv_923c3c3f,对钻孔，单面钻，线切割,,,FeatureValue
fv_32e44422,对钻孔，单面钻,,,FeatureValue
fv_260b19e5,管长1.6~2.9、直径0.7~1.25厘米，柱形器长1.3、直径2.8厘米,,,FeatureValue
fv_6c646230,管长1.6~2.9厘米，直径0.7~1.25厘米；柱形器长1.3厘米，直径2.8厘米,,,FeatureValue
fv_de749736,南瓜黄，偏黄褐色,,,FeatureValue
fv_6a018c38,长1.1~1.6、直径0.45~0.65厘米,,,FeatureValue
fv_6e336ad1,长1.1~1.6厘米，直径0.45~0.65厘米,,,FeatureValue
fv_beea5ae3,南瓜黄，偏黄褐色,,,FeatureValue
fv_09cf6d1c,管串，一些管的横截面呈椭圆形,,,FeatureValue
fv_b48583f8,对钻孔。一些管的横截面呈椭圆形。一些管的端面上留有切割痕迹，有线切割和片切割两种。一些管的外壁留有切割痕迹。,,,FeatureValue
fv_afc0c607,线切割，片切割,,,FeatureValue
fv_4f70cc95,长 1.4~2.7 直径0.9~1.2厘米,,,FeatureValue
fv_02a04c79,长1.4~2.7厘米，直径0.9~1.2厘米,,,FeatureValue
fv_e30fcf7d,2.7,2.7,,FeatureValue
fv_8c920f24,管串,,,FeatureValue
fv_9d40047a,对钻孔。其中1件的外壁留有片切割痕迹，2件的端面上留有线切割痕迹。,,,FeatureValue
fv_1bff6003,长 1.5~2.1、直径0.9~1.2厘米,,,FeatureValue
fv_a44d7607,长1.5~2.1厘米，直径0.9~1.2厘米,,,FeatureValue
fv_e7905af8,长 2.1~3.6、直径1~1.15厘米,,,FeatureValue
fv_6552365d,长 2.1~3.6、直径1~1.15厘米,,,FeatureValue
fv_cc390274,3.6,3.6,,FeatureValue
fv_89104a2a,玉喇叭形管串,,,FeatureValue
fv_42e6ae5c,喇叭形管,,,FeatureValue
fv_7d4ac116,喇叭形管串 | 10颗喇叭形玉管，略为束腰，从大端单面钻孔 | 喇叭形玉管，略为束腰,,,FeatureValue
fv_143335c8,从大端单面钻孔,,,FeatureValue
fv_2c279354,长 0.8~0.85、最大直径 0.8~0.9 厘米,,,FeatureValue
fv_85072457,"长 0.8~0.85、最大直径 0.8~0.9 厘米 |  | {'length': 0.8, 'large_diameter': 0.8, 'small_diameter': 0.55} | 长0.8厘米，大端直径0.8厘米，小端直径0.55厘米",,,FeatureValue
fv_c355be77,长0.45~0.6、最大直径0.6~0.7厘米,,,FeatureValue
fv_5886063d,长0.45~0.6、最大直径0.6~0.7厘米,,,FeatureValue
fv_734d4bbb,0.6,0.6,,FeatureValue
fv_4cb70e59,长 0.4~0.5、最大直径 0.6~0.7 厘米,,,FeatureValue
fv_34ead911,长 0.4~0.5、最大直径 0.6~0.7 厘米,,,FeatureValue
fv_ace1bbad,0.5,0.5,,FeatureValue
fv_ae6a0147,长0.4~0.55、最大直径0.6~0.7厘米,,,FeatureValue
fv_883f80f0,长0.4~0.55、最大直径0.6~0.7厘米,,,FeatureValue
fv_3f4b32db,0.55,0.55,,FeatureValue
fv_7695f3e6,南瓜黄，光泽感好,,,FeatureValue
fv_2e6c14e5,珠串，一些珠的横截面呈椭圆形,,,FeatureValue
fv_2d753f26,对钻孔。一些珠的横截面呈椭圆形。一件珠留有线切割痕迹。,,,FeatureValue
fv_53d357c5,长0.9~1.3、最大直径0.7~1.3厘米,,,FeatureValue
fv_7f282e49,长0.9~1.3、最大直径0.7~1.3厘米,,,FeatureValue
fv_444cf836,1.3,1.3,,FeatureValue
fv_78fe28a6,1.3,1.3,,FeatureValue
fv_8ed1effe,珠串，一些珠的外壁留有线切割痕迹，方向有横向和竖向,,,FeatureValue
fv_b1a282d8,对钻孔。一些珠的外壁留有线切割痕迹，方向有横向和竖向。,,,FeatureValue
fv_1df6ad2c,长0.9~1.1、最大直径0.8~0.9厘米,,,FeatureValue
fv_699c5ca4,长0.9~1.1、最大直径0.8~0.9厘米,,,FeatureValue
fv_8223cc3c,1.1,1.1,,FeatureValue
fv_340f34ae,对钻孔。一些珠的外壁留有线切割痕迹。一些珠的横截面呈椭圆形。其中一件珠对钻孔时钻了三次。,,,FeatureValue
fv_88164b5d,长0.9~1.6、最大直径0.65~1.3厘米,,,FeatureValue
fv_17b51cf6,长0.9~1.6、最大直径0.65~1.3厘米,,,FeatureValue
fv_3a59f3ee,断为两截,,,FeatureValue
fv_578b64ca,长6.8、最大直径0.5厘米,,,FeatureValue
fv_6b3891af,"{""length"": 6.8, ""diameter"": 0.5}",,,FeatureValue
fv_e05baa0e,6.8,6.8,,FeatureValue
fv_1f90861b,0.5,0.5,,FeatureValue
fv_673a86ca,残长5.15、最大直径0.5厘米,,,FeatureValue
fv_27102374,"{""length"": 5.15, ""diameter"": 0.5}",,,FeatureValue
fv_a5039f8e,5.15,5.15,,FeatureValue
fv_4103fdfc,局部透光,,,FeatureValue
fv_5f7670a3,断为两截，是该组锥形器中最长、最好的一件,,,FeatureValue
fv_169330d4,局部透光，端部出榫,,,FeatureValue
fv_695a5367,长10.9、最大直径约0.6厘米,,,FeatureValue
fv_da57fd15,"{""length"": 10.9, ""diameter"": 0.6}",,,FeatureValue
fv_b41d063d,10.9,10.9,,FeatureValue
fv_538b912c,长8.3、最大直径0.6厘米,,,FeatureValue
fv_f5de2b19,"{""length"": 8.3, ""diameter"": 0.6}",,,FeatureValue
fv_539019b5,8.3,8.3,,FeatureValue
fv_aaf81871,长9.2、最大直径0.6厘米,,,FeatureValue
fv_807a2cf0,"{""length"": 9.2, ""diameter"": 0.6}",,,FeatureValue
fv_4d6de052,9.2,9.2,,FeatureValue
fv_96a2533e,长6.5、最大直径0.6厘米,,,FeatureValue
fv_00903e3e,"{""length"": 6.5, ""diameter"": 0.6}",,,FeatureValue
fv_ed0a63e4,6.5,6.5,,FeatureValue
fv_aca03c7b,端部略残,,,FeatureValue
fv_e7f155c6,长6.6、最大直径0.6厘米,,,FeatureValue
fv_a83d1d4d,"{""length"": 6.6, ""diameter"": 0.6}",,,FeatureValue
fv_d81f8e44,"南瓜黄, 绿色",,,FeatureValue
fv_4a94cc3e,长1.4~2.6、直径0.8~1厘米,,,FeatureValue
fv_c432a7da,"{""length_min"": 1.4, ""length_max"": 2.6, ""diameter_min"": 0.8, ""diameter_max"": 1}",,,FeatureValue
fv_65cba36f,"深黄褐色, 南瓜黄",,,FeatureValue
fv_884bfb13,长1.05~1.3、直径0.8~0.95厘米,,,FeatureValue
fv_196a532a,"{""length_min"": 1.05, ""length_max"": 1.3, ""diameter_min"": 0.8, ""diameter_max"": 0.95}",,,FeatureValue
fv_04d2e4ce,长0.45~0.7、最大直径0.6~1厘米,,,FeatureValue
fv_e1ab8f4d,"{'length_min': 0.45, 'length_max': 0.7, 'diameter_min': 0.6, 'diameter_max': 1} | 0.6~1",,,FeatureValue
fv_6eabf967,0.8,0.8,,FeatureValue
fv_15c1dd1e,长0.8~1.4、直径0.6~0.8厘米,,,FeatureValue
fv_27a2f04f,"{""length_min"": 0.8, ""length_max"": 1.4, ""diameter_min"": 0.6, ""diameter_max"": 0.8}",,,FeatureValue
fv_5b7a02a3,串饰组件,,,FeatureValue
fv_352f22dd,"绿色, 南瓜黄",,,FeatureValue
fv_f8f635f3,长1~2.1、直径0.7~1厘米,,,FeatureValue
fv_d52467a4,"{'length_min': 1, 'length_max': 2.1, 'diameter_min': 0.7, 'diameter_max': 1} |",,,FeatureValue
fv_3bae1dca,长1.7~3.1、直径0.8~1.2厘米,,,FeatureValue
fv_962d7c51,"{""length_min"": 1.7, ""length_max"": 3.1, ""diameter_min"": 0.8, ""diameter_max"": 1.2}",,,FeatureValue
fv_978677aa,"线切割痕迹, 钻孔后再切割",,,FeatureValue
fv_52a297a7,长1.7~3.6、直径0.9~1.1厘米,,,FeatureValue
fv_95fa56e1,"{""length_min"": 1.7, ""length_max"": 3.6, ""diameter_min"": 0.9, ""diameter_max"": 1.1}",,,FeatureValue
fv_e29283af,或沁蚀,,,FeatureValue
fv_08adaafa,长1.9~3、直径1~1.2厘米,,,FeatureValue
fv_899473cf,"{""length_min"": 1.9, ""length_max"": 3, ""diameter_min"": 1, ""diameter_max"": 1.2}",,,FeatureValue
fv_0768750c,切割痕迹,,,FeatureValue
fv_d71aaa0c,长0.9~2.9、直径0.7~1厘米,,,FeatureValue
fv_f8e1f0e5,"{""length_min"": 0.9, ""length_max"": 2.9, ""diameter_min"": 0.7, ""diameter_max"": 1}",,,FeatureValue
fv_26255151,长0.8~1.6、直径0.55~0.75厘米,,,FeatureValue
fv_a754ce07,"{""length_min"": 0.8, ""length_max"": 1.6, ""diameter_min"": 0.55, ""diameter_max"": 0.75}",,,FeatureValue
fv_6832890d,M17墓主头部上方,,,FeatureValue
fv_ff52abfe,上端切刻宝盖头结构，其下为椭圆形钻孔，冠状器下部斜收，榫部对钻有4个小孔。正面雕琢兽面纹图案，背面为素面。 | 体扁平，上大下小，如倒梯形。上端作冠顶状，下端锯割出一扁短榫头,,,FeatureValue
fv_cdbf47a6,简化'神徽'，兽面纹,,,FeatureValue
fv_a50b31ce,正面雕琢简化'神徽'，背面光素，短榫上有双面钻成的四个小圆孔，有横道锯割痕,,,FeatureValue
fv_7ef8532d,浅浮雕、线刻,,,FeatureValue
fv_136c965d,雕琢兽面纹图案,,,FeatureValue
fv_627e2351,上宽9.15、下宽7.5、高6、厚0.35厘米,,,FeatureValue
fv_527406ef,"{'height': 5.97, 'width': 9.15, 'thickness': 0.55} | 上宽9.15厘米，下宽7.5厘米，高6厘米，厚0.35厘米",,,FeatureValue
fv_bcab45ad,9.15,9.15,,FeatureValue
fv_b659447e,下端略厚，正面略弧凸，背面平整。中又有上下贯穿的对钻孔，孔内径约0.4厘米。,,,FeatureValue
fv_662f0631,通高4.5、宽6.27、最厚1.01厘米,,,FeatureValue
fv_e9648557,"{""height"": 4.5, ""width"": 6.27, ""thickness"": 1.01}",,,FeatureValue
fv_219e2d9f,折断。尖端因沁蚀而变得圆钝。,,,FeatureValue
fv_43535ab2,长10.7、最大直径0.82厘米,,,FeatureValue
fv_c8924c72,"{""length"": 10.7, ""diameter"": 0.82}",,,FeatureValue
fv_8c762265,折断。榫部钻孔斜上侧有一实心钻痕。,,,FeatureValue
fv_f2b4e1a1,长10.9、最大直径0.67厘米,,,FeatureValue
fv_f9a8e7ee,"{""length"": 10.9, ""diameter"": 0.67}",,,FeatureValue
fv_faaa157c,折断。下端斜收不出榫部。,,,FeatureValue
fv_e42f04ef,长11.1、最大直径0.57厘米,,,FeatureValue
fv_263f379a,"{""length"": 11.1, ""diameter"": 0.57}",,,FeatureValue
fv_128c457f,折断。下端斜收不出榫部，留有制作痕迹。,,,FeatureValue
fv_1415d40d,长9.75、最大直径0.7厘米,,,FeatureValue
fv_96975307,"{""length"": 9.75, ""diameter"": 0.7}",,,FeatureValue
fv_32b5c105,完整。,,,FeatureValue
fv_24e73340,长12.53、最大直径0.68厘米,,,FeatureValue
fv_cad01e00,"{""length"": 12.53, ""diameter"": 0.68}",,,FeatureValue
fv_1ee72a43,折断。,,,FeatureValue
fv_371af48b,长12.16、最大直径0.65厘米,,,FeatureValue
fv_c900cab9,"{""length"": 12.16, ""diameter"": 0.65}",,,FeatureValue
fv_f30e8e76,长管,,,FeatureValue
fv_faef48fa,对钻孔，钻心偏离，故难以硬性物质直接贯穿，对钻孔一侧边缘有直向的擦痕。,,,FeatureValue
fv_e44957a5,通高12.48、最大直径1.4厘米,,,FeatureValue
fv_db8d5bb2,"{""height"": 12.48, ""diameter"": 1.4}",,,FeatureValue
fv_60f87be5,横截面近正方形。雕琢三节简化的神人兽面纹，未切割直槽，每组弦纹类填刻线条约5条，单圈眼，有眼角，鼻部为减地凸块，凸块填刻纹饰。另一侧还留有纵向的片切割痕迹。 | 横截面近正方形，雕琢三节简化的神人兽面纹,,,FeatureValue
fv_51829915,雕琢三节简化的神人兽面纹，未切割直槽，每组弦纹类填刻线条约5条，单圈眼，有眼角，鼻部为减地凸块，凸块填刻纹饰。另一侧还留有纵向的片切割痕迹,,,FeatureValue
fv_7fb6a45d,减地凸块，填刻纹饰,,,FeatureValue
fv_012e81e9,雕琢三节简化的神人兽面纹,,,FeatureValue
fv_031e28a4,长12.13、最大截面宽1.08厘米,,,FeatureValue
fv_641d18f1,"{'length': 12.13, 'width': 1.08} | {'length': 12.13, 'width': 1.08, 'height': None, 'thickness': None, 'diameter': None, 'hole_diameter': None, 'weight': None}",,,FeatureValue
fv_f6e40132,M17墓主脚端,,,FeatureValue
fv_5cf62cd3,横截面近正方形。雕琢两节简化的神人兽面纹，弦纹分两组，单圈眼，刻划眼角，眼睛对角共用，鼻部为减地凸块，填刻线条中没有横连线。榫部留有切割痕迹。 | 横截面近正方形，雕琢两节简化的神人兽面纹,,,FeatureValue
fv_dc6fa59d,雕琢两节简化的神人兽面纹，弦纹分两组，单圈眼，刻划眼角，眼睛对角共用，鼻部为减地凸块，填刻线条中没有横连线。榫部留有切割痕迹,,,FeatureValue
fv_cb2e3e01,减地凸块，填刻线条,,,FeatureValue
fv_9ce3718e,雕琢两节简化的神人兽面纹,,,FeatureValue
fv_3a8b29df,长8.68、最大截面宽0.95厘米,,,FeatureValue
fv_48ee7d3a,"{'length': 8.68, 'width': 0.95} | {'length': 8.68, 'width': 0.95, 'height': None, 'thickness': None, 'diameter': None, 'hole_diameter': None, 'weight': None}",,,FeatureValue
fv_9c8e2515,玉坠饰,,,FeatureValue
fv_f5ab7e77,坠（锥形器）,,,FeatureValue
fv_ac522f2f,坠饰,,,FeatureValue
fv_580c6520,一侧沁蚀甚,,,FeatureValue
fv_b3962090,一侧沁蚀甚,,,FeatureValue
fv_fa1e84c2,截面呈扁椭圆形，长条形 | 坠饰较粗短，断面椭圆，下端圆钝，一端有穿孔的小榫,,,FeatureValue
fv_b38b19e7,一端有穿孔的小榫,,,FeatureValue
fv_189ed16b,穿孔,,,FeatureValue
fv_f2b445ee,长4.57、直径1.4~1.67厘米,,,FeatureValue
fv_71e84f64,"{'length': 4.57, 'width': None, 'height': None, 'thickness': None, 'diameter': '1.4~1.67', 'hole_diameter': None, 'weight': None} | 长4.6厘米，最大径1.7厘米",,,FeatureValue
fv_3dc6b816,局部沁蚀较甚,,,FeatureValue
fv_1e48b8a3,局部沁蚀较甚,,,FeatureValue
fv_f2d419af,雕琢一节完整的神人兽面纹,,,FeatureValue
fv_b75b1cfb,雕琢一节完整的神人兽面纹，神人部分两组弦纹，每组填刻线条约7条，线条或有呈弧状的，管钻重圈眼，外圈径5、内圈径3毫米，刻划有眼角。兽面纹以重圈为眼，大小与神人一致，外框以椭圆形眼睑，其间有桥梁形眼梁相连。两者鼻部均为减地凸块，凸块内填刻纹饰，鼻翼纹饰之间的连接以小尖喙分为两个层次,,,FeatureValue
fv_16017d0c,雕琢神人兽面纹,,,FeatureValue
fv_a0343697,通高6.7厘米，上射径7.6~8、下射径7.3~8厘米，孔内径约6.2厘米,,,FeatureValue
fv_e94fa175,"{""length"": null, ""width"": null, ""height"": 6.7, ""thickness"": null, ""diameter"": ""7.6~8"", ""hole_diameter"": 6.2, ""weight"": null}",,,FeatureValue
fv_4324dfe5,沁蚀较甚,,,FeatureValue
fv_e517b28d,沁蚀较甚,,,FeatureValue
fv_9f0c10d3,雕琢一节半神人兽面纹 |,,,FeatureValue
fv_bc06e32b,"神人,兽面纹",,,FeatureValue
fv_77b0f239,雕琢一节半神人兽面纹，即神人+兽面纹+神人。神人部分弦纹内填刻的线条较细密，多达9~10条，上下两节神人重圈眼的外圈均为管钻，上节神人眼内圈均为刻划，下节神人眼内圈有两只眼为两次管钻，余均为刻划。兽面纹以管钻重圈为眼，斜上下两侧刻划有小尖喙，再雕琢椭圆形眼睑。神人和兽面纹鼻部均为减地凸块，凸块内填刻纹饰,,,FeatureValue
fv_a8a162c3,通高6.9厘米，上射径7.6~8.3、下射径7.4~7.9厘米，孔内径约5.9厘米,,,FeatureValue
fv_3792de2b,"{'length': None, 'width': None, 'height': 6.9, 'thickness': None, 'diameter': '7.6~8.3', 'hole_diameter': 5.9, 'weight': None} |",,,FeatureValue
fv_a139e637,玉钺,,,FeatureValue
fv_b593fea5,刃部较为锋利，一面留有弧状的线切割痕迹，另一面留有竖向的片切割痕迹,,,FeatureValue
fv_fbfb8a16,上端面留有打制痕迹，除一双面管钻孔外，顶部还有一残的对钻孔。钻孔两侧以及上部残留有朱痕，朱痕延及钻孔内壁。钺的刃部较为锋利。钺一面留有弧状的线切割痕迹，另一面留有竖向的片切割痕迹,,,FeatureValue
fv_a993c3e5,管钻，对钻孔,,,FeatureValue
fv_de30f062,长13.5、上宽10、刃宽12.1、最厚0.6厘米，孔外径2.6、孔内径2.35厘米,,,FeatureValue
fv_9dbd3808,"{""length"": 13.5, ""width"": ""10~12.1"", ""height"": null, ""thickness"": 0.6, ""diameter"": null, ""hole_diameter"": ""2.6~2.35"", ""weight"": null}",,,FeatureValue
fv_1b4a8ef7,战斗或礼仪活动,,,FeatureValue
fv_5ccef958,茶褐色斑点，浅青色斑点,,,FeatureValue
fv_84a5ea02,鸟形平展，尖喙，短尾，两翼外张，作振翅奋飞状 | 鸟尖嘴，短尾，两翼外张，作振翅奋飞状。头部微凸起，背部微凸或微凹，背面钻一对或两对小隧孔,,,FeatureValue
fv_cf10e46c,鸟形平展，尖喙，短尾，两翼外张，作振翅奋飞状，鸟头与鸟尾微上翘。鸟嘴与鸟眼以切磨方式表示。鸟背切磨呈蒜头形，与鸟头相接。背面钻有基本横向的两对隧孔,,,FeatureValue
fv_6e43deeb,长2.54、两翼宽4.73、厚0.63厘米,,,FeatureValue
fv_9a1ac62f,"{'length': 2.54, 'width': 4.73, 'height': None, 'thickness': 0.63, 'diameter': None, 'hole_diameter': None, 'weight': None} | 长2.6厘米，两翼宽4.7厘米",,,FeatureValue
fv_6a41f153,2.6,2.6,,FeatureValue
fv_665cec50,4.7,4.7,,FeatureValue
fv_2df5844c,佩戴或装饰,,,FeatureValue
fv_5cf3bdb5,玉龟,,,FeatureValue
fv_fc0fcbb5,灰白块斑,,,FeatureValue
fv_f4910bdc,头颈前伸，四爪短小，作爬行状，背上有纵向脊线 | 头颈前伸，四爪作爬行状，形态逼真。龟背作纵向棱线凸起，向两侧斜下,,,FeatureValue
fv_f262e3df,头颈前伸，中部有一道折脊线，四爪短小，作爬行状，背上有纵向脊线。腹部平整，有一对横向的隧孔,,,FeatureValue
fv_9d169f93,长3.2、宽2.22、厚0.55厘米,,,FeatureValue
fv_0cda79d2,"{'length': 3.2, 'width': 2.22, 'height': None, 'thickness': 0.55, 'diameter': None, 'hole_diameter': None, 'weight': None} | 长3.2厘米",,,FeatureValue
fv_e46c8b79,沁蚀甚，有裂痕,,,FeatureValue
fv_d73d34d1,沁蚀甚，有裂痕,,,FeatureValue
fv_ab9fda28,以四角展开雕琢三节简化的神人兽面纹,,,FeatureValue
fv_df18e360,以四角展开雕琢三节简化的神人兽面纹，每节一组弦纹，弦纹内仅刻划较粗的两道线条。无眼部。直槽仅是两侧进行斜向的切磨而成，以至于直槽中间呈圆弧状。每节神人兽面纹之间的分割是经过两次切磨而成的。对钻孔,,,FeatureValue
fv_c763bfeb,刻划线条,,,FeatureValue
fv_3502eb75,通高3.2厘米，上射径1.6~1.83、下射径1.62~1.8厘米，孔外径0.6、孔内径0.3厘米,,,FeatureValue
fv_5a3a977f,"{""length"": null, ""width"": null, ""height"": 3.2, ""thickness"": null, ""diameter"": ""1.6~1.83"", ""hole_diameter"": ""0.6~0.3"", ""weight"": null}",,,FeatureValue
fv_526280d4,以四角展开雕琢两节简化的神人兽面纹,,,FeatureValue
fv_f88dc246,以四角展开雕琢两节简化的神人兽面纹，每节两组弦纹，弦纹一般填刻3~4条线条。单圈眼，无眼角。直槽为直接切磨。对钻孔,,,FeatureValue
fv_e0e6a418,通高2.1厘米，上射径2.48~2.67、下射径2.5~2.72厘米，孔外径1.3、孔内径1.1厘米,,,FeatureValue
fv_a6a5f854,"{""length"": null, ""width"": null, ""height"": 2.1, ""thickness"": null, ""diameter"": ""2.48~2.72"", ""hole_diameter"": ""1.3~1.1"", ""weight"": null}",,,FeatureValue
fv_801d56e0,南瓜黄，夹米黄色,,,FeatureValue
fv_433f1572,透光斑,,,FeatureValue
fv_fef657d2,以四角展开，直槽为两侧进行斜向的片切磨而成，延伸至射口部位，一端面留有线切割痕迹,,,FeatureValue
fv_a658ab5c,片切磨,,,FeatureValue
fv_0dab4ad3,通高3.15厘米，上射径2~2.16、下射径1.8~1.9厘米，孔外径约0.8、孔内径0.5厘米,,,FeatureValue
fv_d764bf2a,"{""height"": 3.15, ""upper_diameter"": [2.0, 2.16], ""lower_diameter"": [1.8, 1.9], ""hole_outer_diameter"": 0.8, ""hole_inner_diameter"": 0.5}",,,FeatureValue
fv_36c748cc,以四角展开雕琢四节简化的神人兽面纹，每节两组弦纹，弦纹一般填刻3~4条线条，较为平直,,,FeatureValue
fv_fbfa17f5,简化的神人兽面纹，重圈眼，有眼角,,,FeatureValue
fv_774b3c99,雕刻技法、钻孔技术,,,FeatureValue
fv_cbdd8cea,通高4.6厘米，射径1.2~1.24厘米，孔外径约0.7、孔内径约0.5厘米,,,FeatureValue
fv_baf10081,"{""height"": 4.6, ""diameter"": [1.2, 1.24], ""hole_outer_diameter"": 0.7, ""hole_inner_diameter"": 0.5}",,,FeatureValue
fv_26eaf32a,缝缀玉片,,,FeatureValue
fv_a9b56d06,呈盾形，正面弧凸，背面平整，并钻有横向的隧孔 | 舌形，一端圆弧，一端平直，背面靠平直一端有一对小孔,,,FeatureValue
fv_94d92604,背面靠平直一端有一对小孔,,,FeatureValue
fv_1a49756b,长2.2~2.25、厚0.55~0.6厘米,,,FeatureValue
fv_7dd6fd0d,"{'length': [2.2, 2.25], 'thickness': [0.55, 0.6]} | 长2.2厘米，宽1.5厘米",,,FeatureValue
fv_74f07552,1.5,1.5,,FeatureValue
fv_7cee6133,服饰装饰,,,FeatureValue
fv_5ba94650,缝缀于织物上,,,FeatureValue
fv_f75a2081,盾形,,,FeatureValue
fv_ccfd3fa8,呈盾形，正面弧凸，背面平整，并钻有横向的隧孔,,,FeatureValue
fv_da3400b5,钻孔技术、切割与成型,,,FeatureValue
fv_5742adbb,长2.2、厚0.4~0.5厘米,,,FeatureValue
fv_1e91f2df,"{""length"": 2.2, ""thickness"": [0.4, 0.5]}",,,FeatureValue
fv_99676996,椭圆形,,,FeatureValue
fv_65b99639,呈椭圆形，正面弧凸，背面较为平整，近中部钻有横向的隧孔,,,FeatureValue
fv_099161b7,长2~2.1、宽1.1、厚约0.65厘米,,,FeatureValue
fv_96f584c7,"{""length"": [2.0, 2.1], ""width"": 1.1, ""thickness"": 0.65}",,,FeatureValue
fv_69ae353b,呈椭圆形，正面弧凸，背面较为平整，近中部钻有横向的隧孔 | 椭圆形，背面正中有一对小孔,,,FeatureValue
fv_55ca4500,背面正中有一对小孔,,,FeatureValue
fv_288d94ce,长1.7~1.8、宽1.1~1.2、厚0.5厘米,,,FeatureValue
fv_8eca6200,"{'length': [1.7, 1.8], 'width': [1.1, 1.2], 'thickness': 0.5} | 长1.8厘米，宽1.1厘米",,,FeatureValue
fv_be1fb0cf,1.1,1.1,,FeatureValue
fv_c5a85bdb,长1.8~2、宽1.3、厚0.45~0.7厘米,,,FeatureValue
fv_967605a2,"{""length"": [1.8, 2.0], ""width"": 1.3, ""thickness"": [0.45, 0.7]}",,,FeatureValue
fv_3fa2632b,灰绿色,,,FeatureValue
fv_97cdea52,表面略沁蚀,,,FeatureValue
fv_ed73f978,略沁蚀,,,FeatureValue
fv_576bdb51,端面大且弧凸，外壁内凹，且留有横向的擦痕,,,FeatureValue
fv_65cab147,卯孔,,,FeatureValue
fv_f23f8433,高3.44、端面直径3.14~3.3、卯孔面直径2.13~2.2厘米，卯孔外径约0.9、深1.6厘米,,,FeatureValue
fv_c2f8cbd3,"{""height"": 3.44, ""end_diameter"": [3.14, 3.3], ""hole_face_diameter"": [2.13, 2.2], ""hole_outer_diameter"": 0.9, ""hole_depth"": 1.6}",,,FeatureValue
fv_24ef9e4c,端饰,,,FeatureValue
fv_c68bace2,卯孔一面平整，另一面弧凸，外壁稍内凹,,,FeatureValue
fv_aa851a92,高1.31、端面直径约1厘米，卯孔外径0.45、深0.6厘米,,,FeatureValue
fv_0ef4f4c1,"{""height"": 1.31, ""end_diameter"": 1.0, ""hole_outer_diameter"": 0.45, ""hole_depth"": 0.6}",,,FeatureValue
fv_affd98a9,高2.04、端面直径1~1.08厘米，卯孔外径0.5、深0.7厘米,,,FeatureValue
fv_c2867e62,"{""height"": 2.04, ""end_diameter"": [1.0, 1.08], ""hole_outer_diameter"": 0.5, ""hole_depth"": 0.7}",,,FeatureValue
fv_9f44d3df,端面大且弧凸，并留有擦痕,,,FeatureValue
fv_556c0789,高3.15、端面直径3.3~3.4、卯孔面直径2.3~2.4厘米，卯孔外径1.1、深1.4厘米,,,FeatureValue
fv_733258d8,"{""height"": 3.15, ""end_diameter"": [3.3, 3.4], ""hole_face_diameter"": [2.3, 2.4], ""hole_outer_diameter"": 1.1, ""hole_depth"": 1.4}",,,FeatureValue
fv_c283c278,无,,,FeatureValue
fv_c49f4a3a,南瓜黄，偏绿色,,,FeatureValue
fv_d8fc64fa,南瓜黄，偏绿色,,,FeatureValue
fv_de1095e0,微弧凸,,,FeatureValue
fv_92f6998f,端面微弧凸,,,FeatureValue
fv_42e6fc25,无,,,FeatureValue
fv_76f98426,无,,,FeatureValue
fv_76b8539d,高2.77、端面直径1.1~1.2、卯孔面直径1.3~1.33厘米，卯孔外径0.8、深1.1厘米,,,FeatureValue
