ID,task_id,site_id,period_id,structure_id,文物编号,器型,subtype_level1,subtype_level2,subtype_level3,basic_shape,原始出土地点,出土区域,出土单位,出土层位,出土墓葬,陶土类型,纯洁度,细腻度,掺杂物,颜色,硬度,烧成温度,器型特征,器物组合,尺寸描述,量度信息,高度(cm),口径(cm),厚度(cm),功能,成型工艺,修整技术,surface_treatment,装饰手法,纹饰类型,制作活动,制作者,制作年代,制作地点,excavation_activity,保存状况,完整程度,有图片,main_image_id,source_text_blocks,raw_attributes,cidoc_attributes,extraction_confidence,created_at,updated_at
2676,task_20251202_051019_1116,5,,,H3①:158,圈足,,,,,H3①,庙前遗址,H3,①层,全文,泥质黑皮陶,,,,,,,矮圈足,,足径约12.5厘米,,,12.5,,,,,,,,,,,,,,,0,,[0],"{""artifact_code"": ""H3①:158"", ""subtype"": ""圈足"", ""clay_type"": ""泥质黑皮陶"", ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": null, ""hardness"": null, ""firing_temperature"": null, ""shape_features"": ""矮圈足"", ""vessel_combination"": null, ""dimensions"": ""足径约12.5厘米"", ""height"": null, ""diameter"": 12.5, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": null, ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": ""H3①"", ""ex_region"": ""庙前遗址"", ""ex_unit"": ""H3"", ""ex_layer"": ""①层"", ""location_unit"": ""H3"", ""image_references"": [""图一六七，10""]}",{},0.8,2025-12-02 02:07:08,2025-12-02 02:07:08
2677,task_20251202_051019_1116,5,,,H3①:491,平底,,,,,H3①,庙前遗址,H3,①层,全文,泥质黑皮陶,,,,,,,腹壁较坦,,平底径约7厘米,,,7.0,,,,,,,,,,,,,,,0,,[0],"{""artifact_code"": ""H3①:491"", ""subtype"": ""平底"", ""clay_type"": ""泥质黑皮陶"", ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": null, ""hardness"": null, ""firing_temperature"": null, ""shape_features"": ""腹壁较坦"", ""vessel_combination"": null, ""dimensions"": ""平底径约7厘米"", ""height"": null, ""diameter"": 7, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": null, ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": ""H3①"", ""ex_region"": ""庙前遗址"", ""ex_unit"": ""H3"", ""ex_layer"": ""①层"", ""location_unit"": ""H3"", ""image_references"": [""图一六七，11""]}",{},0.8,2025-12-02 02:07:08,2025-12-02 02:07:08
2678,task_20251202_051019_1116,5,,,H3①:308,平底,,,,,H3①,庙前遗址,H3,①层,全文,泥质黑皮陶,,,,黑灰胎,,,,,平底径约18厘米,,,18.0,,,,,,刻划,刻符,,,,,,,,0,,[0],"{""artifact_code"": ""H3①:308"", ""subtype"": ""平底"", ""clay_type"": ""泥质黑皮陶"", ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": ""黑灰胎"", ""hardness"": null, ""firing_temperature"": null, ""shape_features"": null, ""vessel_combination"": null, ""dimensions"": ""平底径约18厘米"", ""height"": null, ""diameter"": 18, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": ""刻划"", ""decoration_type"": ""刻符"", ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": ""H3①"", ""ex_region"": ""庙前遗址"", ""ex_unit"": ""H3"", ""ex_layer"": ""①层"", ""location_unit"": ""H3"", ""image_references"": [""图一六七，12""]}",{},0.8,2025-12-02 02:07:08,2025-12-02 02:07:08
2679,task_20251202_051019_1116,5,,,H3①:148,平底,,,,,H3①,庙前遗址,H3,①层,全文,泥质黑皮陶,,,,,,,平底微凹,,,,,,,,,,,刻划,×形刻符,,,,,,,,0,,[0],"{""artifact_code"": ""H3①:148"", ""subtype"": ""平底"", ""clay_type"": ""泥质黑皮陶"", ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": null, ""hardness"": null, ""firing_temperature"": null, ""shape_features"": ""平底微凹"", ""vessel_combination"": null, ""dimensions"": null, ""height"": null, ""diameter"": null, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": ""刻划"", ""decoration_type"": ""×形刻符"", ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": ""H3①"", ""ex_region"": ""庙前遗址"", ""ex_unit"": ""H3"", ""ex_layer"": ""①层"", ""location_unit"": ""H3"", ""image_references"": [""图一六七，13""]}",{},0.8,2025-12-02 02:07:08,2025-12-02 02:07:08
2680,task_20251202_051019_1116,5,,,H3①:141,平底,,,,,H3①,庙前遗址,H3,①层,全文,泥质黑皮陶,,,,,,,,,,,,,,,,打磨光亮,,刻划,刻符,,,,,,,,0,,[0],"{""artifact_code"": ""H3①:141"", ""subtype"": ""平底"", ""clay_type"": ""泥质黑皮陶"", ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": null, ""hardness"": null, ""firing_temperature"": null, ""shape_features"": null, ""vessel_combination"": null, ""dimensions"": null, ""height"": null, ""diameter"": null, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": ""打磨光亮"", ""surface_treatment"": null, ""decoration_method"": ""刻划"", ""decoration_type"": ""刻符"", ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": ""H3①"", ""ex_region"": ""庙前遗址"", ""ex_unit"": ""H3"", ""ex_layer"": ""①层"", ""location_unit"": ""H3"", ""image_references"": [""图一六七，14""]}",{},0.8,2025-12-02 02:07:08,2025-12-02 02:07:08
2681,task_20251202_051019_1116,5,,,H3①:411,平底,,,,,H3①,庙前遗址,H3,①层,全文,泥质黑皮陶,,,,,,,,,,,,,,,,,,刻划,丁字形刻符,,,,,,,,0,,[0],"{""artifact_code"": ""H3①:411"", ""subtype"": ""平底"", ""clay_type"": ""泥质黑皮陶"", ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": null, ""hardness"": null, ""firing_temperature"": null, ""shape_features"": null, ""vessel_combination"": null, ""dimensions"": null, ""height"": null, ""diameter"": null, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": ""刻划"", ""decoration_type"": ""丁字形刻符"", ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": ""H3①"", ""ex_region"": ""庙前遗址"", ""ex_unit"": ""H3"", ""ex_layer"": ""①层"", ""location_unit"": ""H3"", ""image_references"": [""图一六七，15""]}",{},0.8,2025-12-02 02:07:08,2025-12-02 02:07:08
2682,task_20251202_051019_1116,5,,,H3①:563,平底,,,,,H3①,庙前遗址,H3,①层,全文,泥质黑皮陶,,,,,,,,,,,,,,,,,,刻划,不明刻符,,,,,,,,0,,[0],"{""artifact_code"": ""H3①:563"", ""subtype"": ""平底"", ""clay_type"": ""泥质黑皮陶"", ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": null, ""hardness"": null, ""firing_temperature"": null, ""shape_features"": null, ""vessel_combination"": null, ""dimensions"": null, ""height"": null, ""diameter"": null, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": ""刻划"", ""decoration_type"": ""不明刻符"", ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": ""H3①"", ""ex_region"": ""庙前遗址"", ""ex_unit"": ""H3"", ""ex_layer"": ""①层"", ""location_unit"": ""H3"", ""image_references"": [""图一六七，16""]}",{},0.8,2025-12-02 02:07:08,2025-12-02 02:07:08
2683,task_20251202_051019_1116,5,,,H3①:98,高领罐,,,,,H3①,庙前遗址,H3,①层,全文,夹砂黑皮陶,,,,,,,高领与器身连接处内壁以泥条粘贴，沿内面内凹，有弦纹，耸肩,,口径16.6厘米,,,16.6,,,,打磨光亮,,,弦纹,,,,,,,,0,,[0],"{""artifact_code"": ""H3①:98"", ""subtype"": ""高领罐"", ""clay_type"": ""夹砂黑皮陶"", ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": null, ""hardness"": null, ""firing_temperature"": null, ""shape_features"": ""高领与器身连接处内壁以泥条粘贴，沿内面内凹，有弦纹，耸肩"", ""vessel_combination"": null, ""dimensions"": ""口径16.6厘米"", ""height"": null, ""diameter"": 16.6, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": ""打磨光亮"", ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": ""弦纹"", ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": ""H3①"", ""ex_region"": ""庙前遗址"", ""ex_unit"": ""H3"", ""ex_layer"": ""①层"", ""location_unit"": ""H3"", ""image_references"": [""图一六八，1""]}",{},0.8,2025-12-02 02:07:08,2025-12-02 02:07:08
2684,task_20251202_051019_1116,5,,,H3①:400,高领罐,,,,,H3①,庙前遗址,H3,①层,全文,夹砂黑皮陶,,,,,,,耸肩,,口径17.6厘米,,,17.6,,,,打磨较光亮,,,,,,,,,,,0,,[0],"{""artifact_code"": ""H3①:400"", ""subtype"": ""高领罐"", ""clay_type"": ""夹砂黑皮陶"", ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": null, ""hardness"": null, ""firing_temperature"": null, ""shape_features"": ""耸肩"", ""vessel_combination"": null, ""dimensions"": ""口径17.6厘米"", ""height"": null, ""diameter"": 17.6, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": ""打磨较光亮"", ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": null, ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": ""H3①"", ""ex_region"": ""庙前遗址"", ""ex_unit"": ""H3"", ""ex_layer"": ""①层"", ""location_unit"": ""H3"", ""image_references"": [""图一六八，2""]}",{},0.8,2025-12-02 02:07:08,2025-12-02 02:07:08
2685,task_20251202_051019_1116,5,,,H3①:397,高领罐,,,,,H3①,庙前遗址,H3,①层,全文,夹砂黑皮陶,,,,,,,溜肩，肩部下残，有耳痕迹,,口径约20厘米,,,20.0,,,,,,,,,,,,,,,0,,[0],"{""artifact_code"": ""H3①:397"", ""subtype"": ""高领罐"", ""clay_type"": ""夹砂黑皮陶"", ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": null, ""hardness"": null, ""firing_temperature"": null, ""shape_features"": ""溜肩，肩部下残，有耳痕迹"", ""vessel_combination"": null, ""dimensions"": ""口径约20厘米"", ""height"": null, ""diameter"": 20, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": null, ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": ""H3①"", ""ex_region"": ""庙前遗址"", ""ex_unit"": ""H3"", ""ex_layer"": ""①层"", ""location_unit"": ""H3"", ""image_references"": [""图一六八，3""]}",{},0.8,2025-12-02 02:07:08,2025-12-02 02:07:08
2686,task_20251202_051019_1116,5,,,H3①:340,高领罐,,,,,H3①,庙前遗址,H3,①层,全文,夹砂黑皮陶,,,,,,,圈足与器身浑然一体，没有明显的界限，圈足较高,,,,,,,,,,,,,,,,,,,,0,,[0],"{""artifact_code"": ""H3①:340"", ""subtype"": ""高领罐"", ""clay_type"": ""夹砂黑皮陶"", ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": null, ""hardness"": null, ""firing_temperature"": null, ""shape_features"": ""圈足与器身浑然一体，没有明显的界限，圈足较高"", ""vessel_combination"": null, ""dimensions"": null, ""height"": null, ""diameter"": null, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": null, ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": ""H3①"", ""ex_region"": ""庙前遗址"", ""ex_unit"": ""H3"", ""ex_layer"": ""①层"", ""location_unit"": ""H3"", ""image_references"": [""图一六八，4""]}",{},0.8,2025-12-02 02:07:08,2025-12-02 02:07:08
2687,task_20251202_051019_1116,5,,,H3①:52,高领罐,,,,,H3①,庙前遗址,H3,①层,全文,夹砂黑皮陶,,,,,,,圈足与器身浑然一体，没有明显的界限，圈足较高,,,,,,,,,,,,,,,,,,,,0,,[0],"{""artifact_code"": ""H3①:52"", ""subtype"": ""高领罐"", ""clay_type"": ""夹砂黑皮陶"", ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": null, ""hardness"": null, ""firing_temperature"": null, ""shape_features"": ""圈足与器身浑然一体，没有明显的界限，圈足较高"", ""vessel_combination"": null, ""dimensions"": null, ""height"": null, ""diameter"": null, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": null, ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": ""H3①"", ""ex_region"": ""庙前遗址"", ""ex_unit"": ""H3"", ""ex_layer"": ""①层"", ""location_unit"": ""H3"", ""image_references"": [""图一六八，5""]}",{},0.8,2025-12-02 02:07:08,2025-12-02 02:07:08
2688,task_20251202_051019_1116,5,,,H3①:550,高领罐,,,,,H3①,庙前遗址,H3,①层,全文,夹砂黑皮陶,,,,,,,圈足与器身浑然一体，没有明显的界限，圈足较高,,,,,,,,,,,,,,,,,,,,0,,[0],"{""artifact_code"": ""H3①:550"", ""subtype"": ""高领罐"", ""clay_type"": ""夹砂黑皮陶"", ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": null, ""hardness"": null, ""firing_temperature"": null, ""shape_features"": ""圈足与器身浑然一体，没有明显的界限，圈足较高"", ""vessel_combination"": null, ""dimensions"": null, ""height"": null, ""diameter"": null, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": null, ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": ""H3①"", ""ex_region"": ""庙前遗址"", ""ex_unit"": ""H3"", ""ex_layer"": ""①层"", ""location_unit"": ""H3"", ""image_references"": [""图一六八，6""]}",{},0.8,2025-12-02 02:07:08,2025-12-02 02:07:08
2689,task_20251202_051019_1116,5,,,H3①:91,罐,,,,,H3①,庙前遗址,H3,①层,全文,夹砂黑皮陶,,,,,,,,,口径约11厘米,,,11.0,,,,,,,,,,,,,,,0,,[0],"{""artifact_code"": ""H3①:91"", ""subtype"": ""罐"", ""clay_type"": ""夹砂黑皮陶"", ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": null, ""hardness"": null, ""firing_temperature"": null, ""shape_features"": null, ""vessel_combination"": null, ""dimensions"": ""口径约11厘米"", ""height"": null, ""diameter"": 11, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": null, ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": ""H3①"", ""ex_region"": ""庙前遗址"", ""ex_unit"": ""H3"", ""ex_layer"": ""①层"", ""location_unit"": ""H3"", ""image_references"": [""图一六八，7""]}",{},0.8,2025-12-02 02:07:09,2025-12-02 02:07:09
2690,task_20251202_051019_1116,5,,,H3②:196,罐,,,,,H3②,庙前遗址,H3,②层,全文,夹砂黑皮陶,,,,,,,,,口径约22厘米,,,22.0,,,,打磨光亮,,,,,,,,,,,0,,[0],"{""artifact_code"": ""H3②:196"", ""subtype"": ""罐"", ""clay_type"": ""夹砂黑皮陶"", ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": null, ""hardness"": null, ""firing_temperature"": null, ""shape_features"": null, ""vessel_combination"": null, ""dimensions"": ""口径约22厘米"", ""height"": null, ""diameter"": 22, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": ""打磨光亮"", ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": null, ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": ""H3②"", ""ex_region"": ""庙前遗址"", ""ex_unit"": ""H3"", ""ex_layer"": ""②层"", ""location_unit"": ""H3"", ""image_references"": [""图一六八，8""]}",{},0.8,2025-12-02 02:07:09,2025-12-02 02:07:09
2691,task_20251202_051019_1116,5,,,H3①:8,罐,,,,,H3①,庙前遗址,H3,①层,全文,夹砂黑皮陶,,,,,,,口沿残，鼓腹,,,,,,,,,,,,,,,,,,,,0,,[0],"{""artifact_code"": ""H3①:8"", ""subtype"": ""罐"", ""clay_type"": ""夹砂黑皮陶"", ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": null, ""hardness"": null, ""firing_temperature"": null, ""shape_features"": ""口沿残，鼓腹"", ""vessel_combination"": null, ""dimensions"": null, ""height"": null, ""diameter"": null, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": null, ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": ""H3①"", ""ex_region"": ""庙前遗址"", ""ex_unit"": ""H3"", ""ex_layer"": ""①层"", ""location_unit"": ""H3"", ""image_references"": [""图一六八，9""]}",{},0.8,2025-12-02 02:07:09,2025-12-02 02:07:09
2692,task_20251202_051019_1116,5,,,H3①:139,罐,,,,,H3①,庙前遗址,H3,①层,全文,夹砂黑皮陶,,夹细砂,,,,,腹部残有二周凸弦纹，矮圈足,,,,,,,,,打磨光亮,,,凸弦纹,,,,,,,,0,,[0],"{""artifact_code"": ""H3①:139"", ""subtype"": ""罐"", ""clay_type"": ""夹砂黑皮陶"", ""clay_purity"": null, ""clay_fineness"": ""夹细砂"", ""mixed_materials"": null, ""color"": null, ""hardness"": null, ""firing_temperature"": null, ""shape_features"": ""腹部残有二周凸弦纹，矮圈足"", ""vessel_combination"": null, ""dimensions"": null, ""height"": null, ""diameter"": null, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": ""打磨光亮"", ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": ""凸弦纹"", ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": ""H3①"", ""ex_region"": ""庙前遗址"", ""ex_unit"": ""H3"", ""ex_layer"": ""①层"", ""location_unit"": ""H3"", ""image_references"": [""图一六八，10""]}",{},0.8,2025-12-02 02:07:09,2025-12-02 02:07:09
2693,task_20251202_051019_1116,5,,,H3①:362,豆,,,,,H3①,庙前遗址,H3,①层,全文,泥质黑皮陶,,,,,,,豆盘底与豆柄接茬处留有划痕以接茬牢固,,口径约30厘米,,,30.0,,,,打磨光亮,,,,,,,,,,,0,,[0],"{""artifact_code"": ""H3①:362"", ""subtype"": ""豆"", ""clay_type"": ""泥质黑皮陶"", ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": null, ""hardness"": null, ""firing_temperature"": null, ""shape_features"": ""豆盘底与豆柄接茬处留有划痕以接茬牢固"", ""vessel_combination"": null, ""dimensions"": ""口径约30厘米"", ""height"": null, ""diameter"": 30, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": ""打磨光亮"", ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": null, ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": ""H3①"", ""ex_region"": ""庙前遗址"", ""ex_unit"": ""H3"", ""ex_layer"": ""①层"", ""location_unit"": ""H3"", ""image_references"": [""图一六九，1""]}",{},0.8,2025-12-02 02:07:09,2025-12-02 02:07:09
2694,task_20251202_051019_1116,5,,,H3①:355,豆,,,,,H3①,庙前遗址,H3,①层,全文,泥质黑皮陶,,,,,,,豆柄打磨光亮，与A型豆盘配套，装饰凸棱六周，间或圆形镂孔，内壁镂孔后再抹整,,足径约15.4厘米,,,15.4,,,,打磨光亮,,镂孔,凸棱六周，间或圆形镂孔,,,,,,,,0,,[0],"{""artifact_code"": ""H3①:355"", ""subtype"": ""豆"", ""clay_type"": ""泥质黑皮陶"", ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": null, ""hardness"": null, ""firing_temperature"": null, ""shape_features"": ""豆柄打磨光亮，与A型豆盘配套，装饰凸棱六周，间或圆形镂孔，内壁镂孔后再抹整"", ""vessel_combination"": null, ""dimensions"": ""足径约15.4厘米"", ""height"": null, ""diameter"": 15.4, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": ""打磨光亮"", ""surface_treatment"": null, ""decoration_method"": ""镂孔"", ""decoration_type"": ""凸棱六周，间或圆形镂孔"", ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": ""H3①"", ""ex_region"": ""庙前遗址"", ""ex_unit"": ""H3"", ""ex_layer"": ""①层"", ""location_unit"": ""H3"", ""image_references"": [""图一六九，2""]}",{},0.8,2025-12-02 02:07:09,2025-12-02 02:07:09
2695,task_20251202_051019_1116,5,,,H3①:3,豆,,,,,H3①,庙前遗址,H3,①层,全文,泥质黑皮陶,,,,,,,豆柄上装饰凸棱四周，间或圆孔镂刻,,通高约5.6厘米，口径约20.4厘米，足径约17.6厘米,,5.6,20.4,,,,,,镂孔,凸棱四周，间或圆孔镂刻,,,,,,,,0,,[0],"{""artifact_code"": ""H3①:3"", ""subtype"": ""豆"", ""clay_type"": ""泥质黑皮陶"", ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": null, ""hardness"": null, ""firing_temperature"": null, ""shape_features"": ""豆柄上装饰凸棱四周，间或圆孔镂刻"", ""vessel_combination"": null, ""dimensions"": ""通高约5.6厘米，口径约20.4厘米，足径约17.6厘米"", ""height"": 5.6, ""diameter"": 20.4, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": ""镂孔"", ""decoration_type"": ""凸棱四周，间或圆孔镂刻"", ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": ""H3①"", ""ex_region"": ""庙前遗址"", ""ex_unit"": ""H3"", ""ex_layer"": ""①层"", ""location_unit"": ""H3"", ""image_references"": [""图一六九，3""]}",{},0.8,2025-12-02 02:07:09,2025-12-02 02:07:09
2696,task_20251202_051019_1116,5,,,H3①:445,豆,,,,,H3①,庙前遗址,H3,①层,全文,泥质黑皮陶,,,,,,,豆柄较直,,口径约16厘米，足径约10厘米,,,16.0,,,,,,,,,,,,,,,0,,[0],"{""artifact_code"": ""H3①:445"", ""subtype"": ""豆"", ""clay_type"": ""泥质黑皮陶"", ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": null, ""hardness"": null, ""firing_temperature"": null, ""shape_features"": ""豆柄较直"", ""vessel_combination"": null, ""dimensions"": ""口径约16厘米，足径约10厘米"", ""height"": null, ""diameter"": 16, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": null, ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": ""H3①"", ""ex_region"": ""庙前遗址"", ""ex_unit"": ""H3"", ""ex_layer"": ""①层"", ""location_unit"": ""H3"", ""image_references"": [""图一六九，4""]}",{},0.8,2025-12-02 02:07:09,2025-12-02 02:07:09
2697,task_20251202_051019_1116,5,,,H3①:359,豆,,,,,H3①,庙前遗址,H3,①层,全文,泥质黑皮陶,,,,,,,剖面上留有斜向的制痕,,口径约30厘米,,,30.0,,,,,,,,,,,,,,,0,,[0],"{""artifact_code"": ""H3①:359"", ""subtype"": ""豆"", ""clay_type"": ""泥质黑皮陶"", ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": null, ""hardness"": null, ""firing_temperature"": null, ""shape_features"": ""剖面上留有斜向的制痕"", ""vessel_combination"": null, ""dimensions"": ""口径约30厘米"", ""height"": null, ""diameter"": 30, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": null, ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": ""H3①"", ""ex_region"": ""庙前遗址"", ""ex_unit"": ""H3"", ""ex_layer"": ""①层"", ""location_unit"": ""H3"", ""image_references"": [""图一六九，5""]}",{},0.8,2025-12-02 02:07:09,2025-12-02 02:07:09
2698,task_20251202_051019_1116,5,,,H3①:111,豆,,,,,H3①,庙前遗址,H3,①层,全文,泥质黑皮陶,,,,,,,椭圆形豆盘片,,,,,,,,,,,,,,,,,,,,0,,[0],"{""artifact_code"": ""H3①:111"", ""subtype"": ""豆"", ""clay_type"": ""泥质黑皮陶"", ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": null, ""hardness"": null, ""firing_temperature"": null, ""shape_features"": ""椭圆形豆盘片"", ""vessel_combination"": null, ""dimensions"": null, ""height"": null, ""diameter"": null, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": null, ""surface_treatment"": null, ""decoration_method"": null, ""decoration_type"": null, ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": ""H3①"", ""ex_region"": ""庙前遗址"", ""ex_unit"": ""H3"", ""ex_layer"": ""①层"", ""location_unit"": ""H3"", ""image_references"": [""图一六九，6""]}",{},0.8,2025-12-02 02:07:09,2025-12-02 02:07:09
2699,task_20251202_051019_1116,5,,,H3①:381,豆,,,,,H3①,庙前遗址,H3,①层,全文,泥质黑皮陶,,,,,,,椭圆形豆柄,,豆柄高9.6厘米,,9.6,,,,,打磨精细、光亮,,镂孔,圆孔和弧边三角、斜线的组合图案,,,,,,,,0,,[0],"{""artifact_code"": ""H3①:381"", ""subtype"": ""豆"", ""clay_type"": ""泥质黑皮陶"", ""clay_purity"": null, ""clay_fineness"": null, ""mixed_materials"": null, ""color"": null, ""hardness"": null, ""firing_temperature"": null, ""shape_features"": ""椭圆形豆柄"", ""vessel_combination"": null, ""dimensions"": ""豆柄高9.6厘米"", ""height"": 9.6, ""diameter"": null, ""thickness"": null, ""function"": null, ""forming_technique"": null, ""finishing_technique"": ""打磨精细、光亮"", ""surface_treatment"": null, ""decoration_method"": ""镂孔"", ""decoration_type"": ""圆孔和弧边三角、斜线的组合图案"", ""production_activity"": null, ""maker"": null, ""production_date"": null, ""production_location"": null, ""excavation_location"": ""H3①"", ""ex_region"": ""庙前遗址"", ""ex_unit"": ""H3"", ""ex_layer"": ""①层"", ""location_unit"": ""H3"", ""image_references"": [""图一六九，7"", ""图版六七，1""]}",{},0.8,2025-12-02 02:07:09,2025-12-02 02:07:09
