ID,task_id,site_id,period_id,structure_id,文物编号,一级分类,二级分类,三级分类,原始出土地点,出土区域,出土单位,出土层位,出土墓葬,玉料类型,玉料颜色,玉料质地,transparency,沁色/表面,器型单元,shape_description,整体形态,纹饰单元,纹饰主题,decoration_description,工艺单元,切割工艺,钻孔工艺,雕刻工艺,decoration_craft,production_technique,尺寸描述,量度信息,长度(cm),宽度(cm),厚度(cm),高度(cm),直径(cm),孔径(cm),重量(g),制作活动,制作者,制作年代,制作地点,excavation_activity,功能,使用方式,保存状况,完整程度,有图片,main_image_id,source_text_blocks,raw_attributes,cidoc_attributes,extraction_confidence,created_at,updated_at
2571,task_20251202_024347_3699,1,,,M15:3,佩饰类,管,,位于头端部位,反山,M15,,M15,南瓜黄,南瓜黄,,,,,,管状,,,,对钻孔,,对钻孔,,,,长1.55、直径0.85厘米,长1.55厘米，直径0.85厘米,1.55,,,,0.85,,,,,,,,佩饰,佩戴,,,0,,[0],"{""artifact_code"": ""M15:3"", ""category_level1"": ""佩饰类"", ""category_level2"": ""管"", ""category_level3"": """", ""jade_type"": ""南瓜黄"", ""jade_color"": ""南瓜黄"", ""jade_quality"": null, ""dimensions"": ""长1.55、直径0.85厘米"", ""measurements"": ""长1.55厘米，直径0.85厘米"", ""length"": 1.55, ""width"": null, ""thickness"": null, ""height"": null, ""diameter"": 0.85, ""hole_diameter"": null, ""weight"": null, ""craft_unit"": ""对钻孔"", ""cutting_technique"": null, ""drilling_technique"": ""对钻孔"", ""carving_technique"": null, ""decoration_craft"": null, ""decoration_unit"": null, ""decoration_theme"": null, ""function"": ""佩饰"", ""usage"": ""佩戴"", ""excavation_location"": ""位于头端部位"", ""ex_region"": ""反山"", ""ex_unit"": ""M15"", ""ex_layer"": null, ""location_unit"": null, ""image_references"": [""图一一八""], ""overall_description"": ""管状"", ""production_activity"": null, ""maker"": null, ""production_period"": null, ""production_location"": null, ""excavation_activity"": null, ""surface_condition"": null}",{},0.8,2025-12-02 01:08:48,2025-12-02 01:08:48
2572,task_20251202_024347_3699,1,,,M15:4,佩饰类,管,,位于头端部位,反山,M15,,M15,南瓜黄,南瓜黄,,,,,,管状,,,,对钻孔,,对钻孔,,,,长1.55、直径0.7厘米,长1.55厘米，直径0.7厘米,1.55,,,,0.7,,,,,,,,佩饰,佩戴,,,0,,[0],"{""artifact_code"": ""M15:4"", ""category_level1"": ""佩饰类"", ""category_level2"": ""管"", ""category_level3"": """", ""jade_type"": ""南瓜黄"", ""jade_color"": ""南瓜黄"", ""jade_quality"": null, ""dimensions"": ""长1.55、直径0.7厘米"", ""measurements"": ""长1.55厘米，直径0.7厘米"", ""length"": 1.55, ""width"": null, ""thickness"": null, ""height"": null, ""diameter"": 0.7, ""hole_diameter"": null, ""weight"": null, ""craft_unit"": ""对钻孔"", ""cutting_technique"": null, ""drilling_technique"": ""对钻孔"", ""carving_technique"": null, ""decoration_craft"": null, ""decoration_unit"": null, ""decoration_theme"": null, ""function"": ""佩饰"", ""usage"": ""佩戴"", ""excavation_location"": ""位于头端部位"", ""ex_region"": ""反山"", ""ex_unit"": ""M15"", ""ex_layer"": null, ""location_unit"": null, ""image_references"": [""图一一八""], ""overall_description"": ""管状"", ""production_activity"": null, ""maker"": null, ""production_period"": null, ""production_location"": null, ""excavation_activity"": null, ""surface_condition"": null}",{},0.8,2025-12-02 01:08:48,2025-12-02 01:08:48
2573,task_20251202_024347_3699,1,,,M15:8,佩饰类,管,,位于头端部位,反山,M15,,M15,南瓜黄,南瓜黄,,,,,,管状,,,,对钻孔,,对钻孔,,,,长1.65、直径0.7厘米,长1.65厘米，直径0.7厘米,1.65,,,,0.7,,,,,,,,佩饰,佩戴,,,0,,[0],"{""weight"": null, ""measurements"": ""长1.65厘米，直径0.7厘米"", ""decoration_craft"": """", ""width"": null, ""production_location"": null, ""image_references"": ""['图一一八'] | []"", ""category_level1"": ""佩饰类"", ""dimensions"": ""长1.65、直径0.7厘米"", ""height"": null, ""cutting_technique"": """", ""location_unit"": """", ""carving_technique"": """", ""excavation_location"": ""位于头端部位"", ""hole_diameter"": null, ""decoration_theme"": """", ""ex_unit"": ""M15"", ""jade_type"": ""南瓜黄"", ""surface_condition"": null, ""craft_unit"": ""对钻孔"", ""excavation_activity"": null, ""artifact_code"": ""M15:8"", ""ex_layer"": """", ""function"": ""佩饰"", ""jade_color"": ""南瓜黄"", ""category_level3"": """", ""jade_quality"": """", ""decoration_unit"": """", ""length"": 1.65, ""production_period"": null, ""production_activity"": null, ""maker"": null, ""overall_description"": ""管状"", ""category_level2"": ""管"", ""drilling_technique"": ""对钻孔"", ""diameter"": 0.7, ""usage"": ""佩戴"", ""thickness"": null, ""ex_region"": ""反山""}",{},0.8,2025-12-02 01:08:48,2025-12-02 01:08:48
2574,task_20251202_024347_3699,1,,,M15:14,佩饰类,管,,位于头端部位,反山,M15,,M15,南瓜黄,南瓜黄,,,,,,管状,,,,对钻孔,,对钻孔,,,,长2.3~2.35、直径0.8厘米,长2.3~2.35厘米，直径0.8厘米,2.325,,,,0.8,,,,,,,,佩饰,佩戴,,,0,,[0],"{""weight"": null, ""measurements"": ""长2.3~2.35厘米，直径0.8厘米"", ""decoration_craft"": """", ""width"": null, ""production_location"": null, ""image_references"": ""['图一一八'] | []"", ""category_level1"": ""佩饰类"", ""dimensions"": ""长2.3~2.35、直径0.8厘米"", ""height"": null, ""cutting_technique"": """", ""location_unit"": """", ""carving_technique"": """", ""excavation_location"": ""位于头端部位"", ""hole_diameter"": null, ""decoration_theme"": """", ""ex_unit"": ""M15"", ""jade_type"": ""南瓜黄"", ""surface_condition"": null, ""craft_unit"": ""对钻孔"", ""excavation_activity"": null, ""artifact_code"": ""M15:14"", ""ex_layer"": """", ""function"": ""佩饰"", ""jade_color"": ""南瓜黄"", ""category_level3"": """", ""jade_quality"": """", ""decoration_unit"": """", ""length"": 2.325, ""production_period"": null, ""production_activity"": null, ""maker"": null, ""overall_description"": ""管状"", ""category_level2"": ""管"", ""drilling_technique"": ""对钻孔"", ""diameter"": 0.8, ""usage"": ""佩戴"", ""thickness"": null, ""ex_region"": ""反山""}",{},0.8,2025-12-02 01:08:48,2025-12-02 01:08:48
2575,task_20251202_024347_3699,1,,,M15:15,佩饰类,管,,位于头端部位,反山,M15,,M15,南瓜黄,南瓜黄,,,,,,管状,,,,对钻孔,,对钻孔,,,,长2.35~2.45、直径0.7~0.85厘米,长2.35~2.45厘米，直径0.7~0.85厘米,2.4,,,,0.775,,,,,,,,佩饰,佩戴,,,0,,[0],"{""weight"": null, ""measurements"": ""长2.35~2.45厘米，直径0.7~0.85厘米"", ""decoration_craft"": """", ""width"": null, ""production_location"": null, ""image_references"": ""['图一一八'] | []"", ""category_level1"": ""佩饰类"", ""dimensions"": ""长2.35~2.45、直径0.7~0.85厘米"", ""height"": null, ""cutting_technique"": """", ""location_unit"": """", ""carving_technique"": """", ""excavation_location"": ""位于头端部位"", ""hole_diameter"": null, ""decoration_theme"": """", ""ex_unit"": ""M15"", ""jade_type"": ""南瓜黄"", ""surface_condition"": null, ""craft_unit"": ""对钻孔"", ""excavation_activity"": null, ""artifact_code"": ""M15:15"", ""ex_layer"": """", ""function"": ""佩饰"", ""jade_color"": ""南瓜黄"", ""category_level3"": """", ""jade_quality"": """", ""decoration_unit"": """", ""length"": 2.4, ""production_period"": null, ""production_activity"": null, ""maker"": null, ""overall_description"": ""管状"", ""category_level2"": ""管"", ""drilling_technique"": ""对钻孔"", ""diameter"": 0.775, ""usage"": ""佩戴"", ""thickness"": null, ""ex_region"": ""反山""}",{},0.8,2025-12-02 01:08:48,2025-12-02 01:08:48
2576,task_20251202_024347_3699,1,,,M15:18,佩饰类,管,,位于头端部位,反山,M15,,M15,南瓜黄,南瓜黄,,,,,,管状,,,,对钻孔,,对钻孔,,,,长3.2、直径1.2厘米,长3.2厘米，直径1.2厘米,3.2,,,,1.2,,,,,,,,佩饰,佩戴,,,0,,[0],"{""weight"": null, ""measurements"": ""长3.2厘米，直径1.2厘米"", ""decoration_craft"": """", ""width"": null, ""production_location"": null, ""image_references"": ""['图一一八'] | []"", ""category_level1"": ""佩饰类"", ""dimensions"": ""长3.2、直径1.2厘米"", ""height"": null, ""cutting_technique"": """", ""location_unit"": """", ""carving_technique"": """", ""excavation_location"": ""位于头端部位"", ""hole_diameter"": null, ""decoration_theme"": """", ""ex_unit"": ""M15"", ""jade_type"": ""南瓜黄"", ""surface_condition"": null, ""craft_unit"": ""对钻孔"", ""excavation_activity"": null, ""artifact_code"": ""M15:18"", ""ex_layer"": """", ""function"": ""佩饰"", ""jade_color"": ""南瓜黄"", ""category_level3"": """", ""jade_quality"": """", ""decoration_unit"": """", ""length"": 3.2, ""production_period"": null, ""production_activity"": null, ""maker"": null, ""overall_description"": ""管状"", ""category_level2"": ""管"", ""drilling_technique"": ""对钻孔"", ""diameter"": 1.2, ""usage"": ""佩戴"", ""thickness"": null, ""ex_region"": ""反山""}",{},0.8,2025-12-02 01:08:48,2025-12-02 01:08:48
2577,task_20251202_024347_3699,1,,,M15:19,佩饰类,管,,位于头端部位,反山,M15,,M15,南瓜黄,南瓜黄,,,,,,管状,,,,对钻孔,,对钻孔,,,,长2.5、直径0.85厘米,长2.5厘米，直径0.85厘米,2.5,,,,0.85,,,,,,,,佩饰,佩戴,,,0,,[0],"{""weight"": null, ""measurements"": ""长2.5厘米，直径0.85厘米"", ""decoration_craft"": """", ""width"": null, ""production_location"": null, ""image_references"": ""['图一一八'] | []"", ""category_level1"": ""佩饰类"", ""dimensions"": ""长2.5、直径0.85厘米"", ""height"": null, ""cutting_technique"": """", ""location_unit"": """", ""carving_technique"": """", ""excavation_location"": ""位于头端部位"", ""hole_diameter"": null, ""decoration_theme"": """", ""ex_unit"": ""M15"", ""jade_type"": ""南瓜黄"", ""surface_condition"": null, ""craft_unit"": ""对钻孔"", ""excavation_activity"": null, ""artifact_code"": ""M15:19"", ""ex_layer"": """", ""function"": ""佩饰"", ""jade_color"": ""南瓜黄"", ""category_level3"": """", ""jade_quality"": """", ""decoration_unit"": """", ""length"": 2.5, ""production_period"": null, ""production_activity"": null, ""maker"": null, ""overall_description"": ""管状"", ""category_level2"": ""管"", ""drilling_technique"": ""对钻孔"", ""diameter"": 0.85, ""usage"": ""佩戴"", ""thickness"": null, ""ex_region"": ""反山""}",{},0.8,2025-12-02 01:08:48,2025-12-02 01:08:48
2578,task_20251202_024347_3699,1,,,M15:20,佩饰类,管,,位于头端部位,反山,M15,,M15,南瓜黄,南瓜黄,,,,,,管状,,,,对钻孔,,对钻孔,,,,长2.45、直径0.85厘米,长2.45厘米，直径0.85厘米,2.45,,,,0.85,,,,,,,,佩饰,佩戴,,,0,,[0],"{""weight"": null, ""measurements"": ""长2.45厘米，直径0.85厘米"", ""decoration_craft"": """", ""width"": null, ""production_location"": null, ""image_references"": ""['图一一八'] | []"", ""category_level1"": ""佩饰类"", ""dimensions"": ""长2.45、直径0.85厘米"", ""height"": null, ""cutting_technique"": """", ""location_unit"": """", ""carving_technique"": """", ""excavation_location"": ""位于头端部位"", ""hole_diameter"": null, ""decoration_theme"": """", ""ex_unit"": ""M15"", ""jade_type"": ""南瓜黄"", ""surface_condition"": null, ""craft_unit"": ""对钻孔"", ""excavation_activity"": null, ""artifact_code"": ""M15:20"", ""ex_layer"": """", ""function"": ""佩饰"", ""jade_color"": ""南瓜黄"", ""category_level3"": """", ""jade_quality"": """", ""decoration_unit"": """", ""length"": 2.45, ""production_period"": null, ""production_activity"": null, ""maker"": null, ""overall_description"": ""管状"", ""category_level2"": ""管"", ""drilling_technique"": ""对钻孔"", ""diameter"": 0.85, ""usage"": ""佩戴"", ""thickness"": null, ""ex_region"": ""反山""}",{},0.8,2025-12-02 01:08:48,2025-12-02 01:08:48
2579,task_20251202_024347_3699,1,,,M15:21,佩饰类,管,,位于头端部位,反山,M15,,M15,南瓜黄夹红褐斑,南瓜黄夹红褐斑,,,,,,管状,,,,对钻孔,,对钻孔,,,,长3.1、直径1厘米,长3.1厘米，直径1厘米,3.1,,,,1.0,,,,,,,,佩饰,佩戴,,,0,,[0],"{""weight"": null, ""measurements"": ""长3.1厘米，直径1厘米"", ""decoration_craft"": """", ""width"": null, ""production_location"": null, ""image_references"": ""['图一一八'] | []"", ""category_level1"": ""佩饰类"", ""dimensions"": ""长3.1、直径1厘米"", ""height"": null, ""cutting_technique"": """", ""location_unit"": """", ""carving_technique"": """", ""excavation_location"": ""位于头端部位"", ""hole_diameter"": null, ""decoration_theme"": """", ""ex_unit"": ""M15"", ""jade_type"": ""南瓜黄夹红褐斑"", ""surface_condition"": null, ""craft_unit"": ""对钻孔"", ""excavation_activity"": null, ""artifact_code"": ""M15:21"", ""ex_layer"": """", ""function"": ""佩饰"", ""jade_color"": ""南瓜黄夹红褐斑"", ""category_level3"": """", ""jade_quality"": """", ""decoration_unit"": """", ""length"": 3.1, ""production_period"": null, ""production_activity"": null, ""maker"": null, ""overall_description"": ""管状"", ""category_level2"": ""管"", ""drilling_technique"": ""对钻孔"", ""diameter"": 1.0, ""usage"": ""佩戴"", ""thickness"": null, ""ex_region"": ""反山""}",{},0.8,2025-12-02 01:08:48,2025-12-02 01:08:48
2580,task_20251202_024347_3699,1,,,M15:22,佩饰类,管,,位于头端部位,反山,M15,,M15,南瓜黄,南瓜黄,,,,,,管状,,,,对钻孔,,对钻孔,,,,长2.45~2.5、直径0.85~0.9厘米,长2.45~2.5厘米，直径0.85~0.9厘米,2.475,,,,0.875,,,,,,,,佩饰,佩戴,,,0,,[0],"{""weight"": null, ""measurements"": ""长2.45~2.5厘米，直径0.85~0.9厘米"", ""decoration_craft"": """", ""width"": null, ""production_location"": null, ""image_references"": ""['图一一八'] | []"", ""category_level1"": ""佩饰类"", ""dimensions"": ""长2.45~2.5、直径0.85~0.9厘米"", ""height"": null, ""cutting_technique"": """", ""location_unit"": """", ""carving_technique"": """", ""excavation_location"": ""位于头端部位"", ""hole_diameter"": null, ""decoration_theme"": """", ""ex_unit"": ""M15"", ""jade_type"": ""南瓜黄"", ""surface_condition"": null, ""craft_unit"": ""对钻孔"", ""excavation_activity"": null, ""artifact_code"": ""M15:22"", ""ex_layer"": """", ""function"": ""佩饰"", ""jade_color"": ""南瓜黄"", ""category_level3"": """", ""jade_quality"": """", ""decoration_unit"": """", ""length"": 2.475, ""production_period"": null, ""production_activity"": null, ""maker"": null, ""overall_description"": ""管状"", ""category_level2"": ""管"", ""drilling_technique"": ""对钻孔"", ""diameter"": 0.875, ""usage"": ""佩戴"", ""thickness"": null, ""ex_region"": ""反山""}",{},0.8,2025-12-02 01:08:48,2025-12-02 01:08:48
2581,task_20251202_024347_3699,1,,,M15:23,佩饰类,管,,位于头端部位,反山,M15,,M15,南瓜黄，其中1件偏红褐色,南瓜黄，其中1件偏红褐色,,,,,,管状,,,,对钻孔,,对钻孔,,,,长1.35~1.45、直径0.75~0.8厘米,长1.35~1.45厘米，直径0.75~0.8厘米,1.4,,,,0.775,,,,,,,,佩饰,佩戴,,,0,,[0],"{""weight"": null, ""measurements"": ""长1.35~1.45厘米，直径0.75~0.8厘米"", ""decoration_craft"": """", ""width"": null, ""production_location"": null, ""image_references"": ""['图一一八'] | []"", ""category_level1"": ""佩饰类"", ""dimensions"": ""长1.35~1.45、直径0.75~0.8厘米"", ""height"": null, ""cutting_technique"": """", ""location_unit"": """", ""carving_technique"": """", ""excavation_location"": ""位于头端部位"", ""hole_diameter"": null, ""decoration_theme"": """", ""ex_unit"": ""M15"", ""jade_type"": ""南瓜黄，其中1件偏红褐色"", ""surface_condition"": null, ""craft_unit"": ""对钻孔"", ""excavation_activity"": null, ""artifact_code"": ""M15:23"", ""ex_layer"": """", ""function"": ""佩饰"", ""jade_color"": ""南瓜黄，其中1件偏红褐色"", ""category_level3"": """", ""jade_quality"": """", ""decoration_unit"": """", ""length"": 1.4, ""production_period"": null, ""production_activity"": null, ""maker"": null, ""overall_description"": ""管状"", ""category_level2"": ""管"", ""drilling_technique"": ""对钻孔"", ""diameter"": 0.775, ""usage"": ""佩戴"", ""thickness"": null, ""ex_region"": ""反山""}",{},0.8,2025-12-02 01:08:48,2025-12-02 01:08:48
2582,task_20251202_024347_3699,1,,,M15:26,佩饰类,管,,位于头端部位,反山,M15,,M15,南瓜黄,南瓜黄,,,,,,管状,,,,对钻孔,,对钻孔,,,,长2.55、直径1.15厘米,长2.55厘米，直径1.15厘米,2.55,,,,1.15,,,,,,,,佩饰,佩戴,,,0,,[0],"{""weight"": null, ""measurements"": ""长2.55厘米，直径1.15厘米"", ""decoration_craft"": """", ""width"": null, ""production_location"": null, ""image_references"": ""['图一一八'] | []"", ""category_level1"": ""佩饰类"", ""dimensions"": ""长2.55、直径1.15厘米"", ""height"": null, ""cutting_technique"": """", ""location_unit"": """", ""carving_technique"": """", ""excavation_location"": ""位于头端部位"", ""hole_diameter"": null, ""decoration_theme"": """", ""ex_unit"": ""M15"", ""jade_type"": ""南瓜黄"", ""surface_condition"": null, ""craft_unit"": ""对钻孔"", ""excavation_activity"": null, ""artifact_code"": ""M15:26"", ""ex_layer"": """", ""function"": ""佩饰"", ""jade_color"": ""南瓜黄"", ""category_level3"": """", ""jade_quality"": """", ""decoration_unit"": """", ""length"": 2.55, ""production_period"": null, ""production_activity"": null, ""maker"": null, ""overall_description"": ""管状"", ""category_level2"": ""管"", ""drilling_technique"": ""对钻孔"", ""diameter"": 1.15, ""usage"": ""佩戴"", ""thickness"": null, ""ex_region"": ""反山""}",{},0.8,2025-12-02 01:08:48,2025-12-02 01:08:48
2583,task_20251202_024347_3699,1,,,M15:27,佩饰类,管,,位于头端部位,反山,M15,,M15,南瓜黄,南瓜黄,,,,,,管状,,,,对钻孔,,对钻孔,,,,长1.75、直径0.6厘米,长1.75厘米，直径0.6厘米,1.75,,,,0.6,,,,,,,,佩饰,佩戴,,,0,,[0],"{""weight"": null, ""measurements"": ""长1.75厘米，直径0.6厘米"", ""decoration_craft"": """", ""width"": null, ""production_location"": null, ""image_references"": ""['图一一八'] | []"", ""category_level1"": ""佩饰类"", ""dimensions"": ""长1.75、直径0.6厘米"", ""height"": null, ""cutting_technique"": """", ""location_unit"": """", ""carving_technique"": """", ""excavation_location"": ""位于头端部位"", ""hole_diameter"": null, ""decoration_theme"": """", ""ex_unit"": ""M15"", ""jade_type"": ""南瓜黄"", ""surface_condition"": null, ""craft_unit"": ""对钻孔"", ""excavation_activity"": null, ""artifact_code"": ""M15:27"", ""ex_layer"": """", ""function"": ""佩饰"", ""jade_color"": ""南瓜黄"", ""category_level3"": """", ""jade_quality"": """", ""decoration_unit"": """", ""length"": 1.75, ""production_period"": null, ""production_activity"": null, ""maker"": null, ""overall_description"": ""管状"", ""category_level2"": ""管"", ""drilling_technique"": ""对钻孔"", ""diameter"": 0.6, ""usage"": ""佩戴"", ""thickness"": null, ""ex_region"": ""反山""}",{},0.8,2025-12-02 01:08:48,2025-12-02 01:08:48
2584,task_20251202_024347_3699,1,,,M15:28,佩饰类,管,,位于头端部位,反山,M15,,M15,南瓜黄,南瓜黄,,,,,,管状,,,,对钻孔,,对钻孔,,,,长2.15、直径0.85厘米,长2.15厘米，直径0.85厘米,2.15,,,,0.85,,,,,,,,佩饰,佩戴,,,0,,[0],"{""weight"": null, ""measurements"": ""长2.15厘米，直径0.85厘米"", ""decoration_craft"": """", ""width"": null, ""production_location"": null, ""image_references"": ""['图一一八'] | []"", ""category_level1"": ""佩饰类"", ""dimensions"": ""长2.15、直径0.85厘米"", ""height"": null, ""cutting_technique"": """", ""location_unit"": """", ""carving_technique"": """", ""excavation_location"": ""位于头端部位"", ""hole_diameter"": null, ""decoration_theme"": """", ""ex_unit"": ""M15"", ""jade_type"": ""南瓜黄"", ""surface_condition"": null, ""craft_unit"": ""对钻孔"", ""excavation_activity"": null, ""artifact_code"": ""M15:28"", ""ex_layer"": """", ""function"": ""佩饰"", ""jade_color"": ""南瓜黄"", ""category_level3"": """", ""jade_quality"": """", ""decoration_unit"": """", ""length"": 2.15, ""production_period"": null, ""production_activity"": null, ""maker"": null, ""overall_description"": ""管状"", ""category_level2"": ""管"", ""drilling_technique"": ""对钻孔"", ""diameter"": 0.85, ""usage"": ""佩戴"", ""thickness"": null, ""ex_region"": ""反山""}",{},0.8,2025-12-02 01:08:48,2025-12-02 01:08:48
2585,task_20251202_024347_3699,1,,,M15:31,佩饰类,管,,位于头端部位,反山,M15,,M15,南瓜黄,南瓜黄,,,,,,管状,,,,对钻孔,,对钻孔,,,,长2.8、直径1.05厘米,长2.8厘米，直径1.05厘米,2.8,,,,1.05,,,,,,,,佩饰,佩戴,,,0,,[0],"{""weight"": null, ""measurements"": ""长2.8厘米，直径1.05厘米"", ""decoration_craft"": """", ""width"": null, ""production_location"": null, ""image_references"": ""['图一一八'] | []"", ""category_level1"": ""佩饰类"", ""dimensions"": ""长2.8、直径1.05厘米"", ""height"": null, ""cutting_technique"": """", ""location_unit"": """", ""carving_technique"": """", ""excavation_location"": ""位于头端部位"", ""hole_diameter"": null, ""decoration_theme"": """", ""ex_unit"": ""M15"", ""jade_type"": ""南瓜黄"", ""surface_condition"": null, ""craft_unit"": ""对钻孔"", ""excavation_activity"": null, ""artifact_code"": ""M15:31"", ""ex_layer"": """", ""function"": ""佩饰"", ""jade_color"": ""南瓜黄"", ""category_level3"": """", ""jade_quality"": """", ""decoration_unit"": """", ""length"": 2.8, ""production_period"": null, ""production_activity"": null, ""maker"": null, ""overall_description"": ""管状"", ""category_level2"": ""管"", ""drilling_technique"": ""对钻孔"", ""diameter"": 1.05, ""usage"": ""佩戴"", ""thickness"": null, ""ex_region"": ""反山""}",{},0.8,2025-12-02 01:08:48,2025-12-02 01:08:48
2586,task_20251202_024347_3699,1,,,M15:33,佩饰类,管,,位于头端部位,反山,M15,,M15,南瓜黄夹深绿色斑,南瓜黄夹深绿色斑,,,,,,管状,,,,对钻孔,,对钻孔,,,,长1.6、直径0.85厘米,长1.6厘米，直径0.85厘米,1.6,,,,0.85,,,,,,,,佩饰,佩戴,,,0,,[0],"{""artifact_code"": ""M15:33"", ""category_level1"": ""佩饰类"", ""category_level2"": ""管"", ""category_level3"": """", ""jade_type"": ""南瓜黄夹深绿色斑"", ""jade_color"": ""南瓜黄夹深绿色斑"", ""jade_quality"": null, ""dimensions"": ""长1.6、直径0.85厘米"", ""measurements"": ""长1.6厘米，直径0.85厘米"", ""length"": 1.6, ""width"": null, ""thickness"": null, ""height"": null, ""diameter"": 0.85, ""hole_diameter"": null, ""weight"": null, ""craft_unit"": ""对钻孔"", ""cutting_technique"": null, ""drilling_technique"": ""对钻孔"", ""carving_technique"": null, ""decoration_craft"": null, ""decoration_unit"": null, ""decoration_theme"": null, ""function"": ""佩饰"", ""usage"": ""佩戴"", ""excavation_location"": ""位于头端部位"", ""ex_region"": ""反山"", ""ex_unit"": ""M15"", ""ex_layer"": null, ""location_unit"": null, ""image_references"": [""图一一八""], ""overall_description"": ""管状"", ""production_activity"": null, ""maker"": null, ""production_period"": null, ""production_location"": null, ""excavation_activity"": null, ""surface_condition"": null}",{},0.8,2025-12-02 01:08:48,2025-12-02 01:08:48
2587,task_20251202_024347_3699,1,,,M15:36,佩饰类,管,,位于头端部位,反山,M15,,M15,南瓜黄,南瓜黄,,,,,,管状,,,,对钻孔,,对钻孔,,,,长1.55、直径0.65厘米,长1.55厘米，直径0.65厘米,1.55,,,,0.65,,,,,,,,佩饰,佩戴,,,0,,[0],"{""artifact_code"": ""M15:36"", ""category_level1"": ""佩饰类"", ""category_level2"": ""管"", ""category_level3"": """", ""jade_type"": ""南瓜黄"", ""jade_color"": ""南瓜黄"", ""jade_quality"": null, ""dimensions"": ""长1.55、直径0.65厘米"", ""measurements"": ""长1.55厘米，直径0.65厘米"", ""length"": 1.55, ""width"": null, ""thickness"": null, ""height"": null, ""diameter"": 0.65, ""hole_diameter"": null, ""weight"": null, ""craft_unit"": ""对钻孔"", ""cutting_technique"": null, ""drilling_technique"": ""对钻孔"", ""carving_technique"": null, ""decoration_craft"": null, ""decoration_unit"": null, ""decoration_theme"": null, ""function"": ""佩饰"", ""usage"": ""佩戴"", ""excavation_location"": ""位于头端部位"", ""ex_region"": ""反山"", ""ex_unit"": ""M15"", ""ex_layer"": null, ""location_unit"": null, ""image_references"": [""图一一八""], ""overall_description"": ""管状"", ""production_activity"": null, ""maker"": null, ""production_period"": null, ""production_location"": null, ""excavation_activity"": null, ""surface_condition"": null}",{},0.8,2025-12-02 01:08:48,2025-12-02 01:08:48
2588,task_20251202_024347_3699,1,,,M15:37,佩饰类,管,,位于头端部位,反山,M15,,M15,灰白色夹红斑,灰白色夹红斑,,,,,,管状,,,,对钻孔,,对钻孔,,,,长4.3、直径1.5厘米,长4.3厘米，直径1.5厘米,4.3,,,,1.5,,,,,,,,佩饰,佩戴,,,0,,[0],"{""artifact_code"": ""M15:37"", ""category_level1"": ""佩饰类"", ""category_level2"": ""管"", ""category_level3"": """", ""jade_type"": ""灰白色夹红斑"", ""jade_color"": ""灰白色夹红斑"", ""jade_quality"": null, ""dimensions"": ""长4.3、直径1.5厘米"", ""measurements"": ""长4.3厘米，直径1.5厘米"", ""length"": 4.3, ""width"": null, ""thickness"": null, ""height"": null, ""diameter"": 1.5, ""hole_diameter"": null, ""weight"": null, ""craft_unit"": ""对钻孔"", ""cutting_technique"": null, ""drilling_technique"": ""对钻孔"", ""carving_technique"": null, ""decoration_craft"": null, ""decoration_unit"": null, ""decoration_theme"": null, ""function"": ""佩饰"", ""usage"": ""佩戴"", ""excavation_location"": ""位于头端部位"", ""ex_region"": ""反山"", ""ex_unit"": ""M15"", ""ex_layer"": null, ""location_unit"": null, ""image_references"": [""图一一八""], ""overall_description"": ""管状"", ""production_activity"": null, ""maker"": null, ""production_period"": null, ""production_location"": null, ""excavation_activity"": null, ""surface_condition"": null}",{},0.8,2025-12-02 01:08:48,2025-12-02 01:08:48
2589,task_20251202_024347_3699,1,,,M15:38,佩饰类,管,,位于头端部位,反山,M15,,M15,南瓜黄,南瓜黄,,,,,,管状,,,,对钻孔,,对钻孔,,,,长2.4、直径0.9厘米,长2.4厘米，直径0.9厘米,2.4,,,,0.9,,,,,,,,佩饰,佩戴,,,0,,[0],"{""artifact_code"": ""M15:38"", ""category_level1"": ""佩饰类"", ""category_level2"": ""管"", ""category_level3"": """", ""jade_type"": ""南瓜黄"", ""jade_color"": ""南瓜黄"", ""jade_quality"": null, ""dimensions"": ""长2.4、直径0.9厘米"", ""measurements"": ""长2.4厘米，直径0.9厘米"", ""length"": 2.4, ""width"": null, ""thickness"": null, ""height"": null, ""diameter"": 0.9, ""hole_diameter"": null, ""weight"": null, ""craft_unit"": ""对钻孔"", ""cutting_technique"": null, ""drilling_technique"": ""对钻孔"", ""carving_technique"": null, ""decoration_craft"": null, ""decoration_unit"": null, ""decoration_theme"": null, ""function"": ""佩饰"", ""usage"": ""佩戴"", ""excavation_location"": ""位于头端部位"", ""ex_region"": ""反山"", ""ex_unit"": ""M15"", ""ex_layer"": null, ""location_unit"": null, ""image_references"": [""图一一八""], ""overall_description"": ""管状"", ""production_activity"": null, ""maker"": null, ""production_period"": null, ""production_location"": null, ""excavation_activity"": null, ""surface_condition"": null}",{},0.8,2025-12-02 01:08:48,2025-12-02 01:08:48
