id,name,LABEL
type_f3837693,短颈有肩大口尊,E55_Type
type_07497e7b,器身模制，口颈部轮制,E55_Type
type_d4b945bd,锯齿状堆纹，中粗绳纹，圆窝,E55_Type
mat_885e9716,泥质黄红陶,E57_Material
type_022894ac,"沿面有二道凹弦纹, 颈腹部饰绳纹, 足外侧作仿夔体装饰",E55_Type
mat_4d7d8126,夹砂灰陶红胎,E57_Material
type_67e13287,罐形鼎,E55_Type
mat_b34706ac,夹砂黑灰陶,E57_Material
type_8e923ac7,卷沿平档高,E55_Type
type_6b0e9493,腹饰细绳纹,E55_Type
mat_1aee2304,夹砂黑灰陶红胎,E57_Material
type_eb1c8fce,"沿面外侧有一凹弦纹, 腹饰中粗绳纹, 足根满饰绳纹",E55_Type
type_a3552eab,"沿面内侧饰有一凹弦纹, 腹饰细绳纹",E55_Type
mat_7553863c,夹砂黑灰陶，胎红色,E57_Material
type_a27b0b78,卷沿分档高,E55_Type
type_98604b92,"沿内侧有一凹弦纹, 腹饰绳纹",E55_Type
type_1f9ef97f,"凹弦纹, 细绳纹",E55_Type
mat_8936b76d,砂质黑陶红胎,E57_Material
type_f1df3853,學,E55_Type
type_0c2b2bc7,缀,E55_Type
mat_edeac846,砂质红陶,E57_Material
type_7f84faa9,"凹弦纹, 云雷纹, 细绳纹",E55_Type
mat_02e3e42a,泥质黑陶灰胎,E57_Material
type_f1d6776d,"凹弦纹, 中粗绳纹",E55_Type
type_0a24b134,"模制, 口颈部轮制",E55_Type
type_05e0abe1,锯齿状花边,E55_Type
mat_70343f7f,泥质黑灰陶,E57_Material
type_9c9437e9,交错细绳纹,E55_Type
type_56e028fa,"颈饰二周凸弦纹, 下腹饰横行细绳纹",E55_Type
mat_e4343430,"泥质黑陶, 红胎",E57_Material
type_7e880ba5,"模制, 上部经轮制",E55_Type
type_1a1480c4,浅盘细柄豆,E55_Type
type_49d77803,"柄部及座均饰凸凹弦纹及不规则状镂孔装饰, 盘腹部刻有叶脉纹",E55_Type
type_6c28ab17,"模制, 器身轮制",E55_Type
type_219ddd91,长颈壶,E55_Type
type_911143aa,"颈部有一周凸弦纹, 肩部有凹弦纹及斜行刻划纹",E55_Type
type_05f8c1f7,肩部有乳钉装饰，腹部饰斜行绳纹，上压三道平行锯齿状堆纹,E55_Type
type_fbde588c,连索块状堆纹，细方格纹,E55_Type
type_e749470b,轮修痕,E55_Type
type_3b98d441,卷沿,E55_Type
mat_08fa9a45,红胎黑衣陶,E57_Material
type_d8fc8c31,竖行细绳纹,E55_Type
type_46819eda,乳钉、平行凹弦纹、小方格纹,E55_Type
type_648a6a5e,折沿联裆高,E55_Type
mat_2ade7093,夹砂红灰陶红胎,E57_Material
mat_1da7ec1d,砂质灰黑陶红胎,E57_Material
type_497bbdb9,模、轮合制,E55_Type
type_79a6623b,粗腰赢,E55_Type
type_5707cd13,斜行粗绳纹,E55_Type
type_4951431f,交错粗绳纹,E55_Type
type_6426d214,喇叭形器,E55_Type
type_abe6d9b1,圆圈纹,E55_Type
type_9be90ce2,"凹槽, 绳纹",E55_Type
type_ef82a14d,"凹弦纹, 乳钉纹",E55_Type
type_085c9ce6,模制，口部经轮转,E55_Type
type_0b552e07,"深凹弦纹, 圆饼状乳钉纹, 浅凹弦纹, 绳纹",E55_Type
type_d0860c6e,"上部轮制, 下部模制, 磨、足手制",E55_Type
type_bbe97cfc,"颈、腹间有一凸弦纹, 口沿处有一凹弦纹",E55_Type
type_79fb5754,"肩附一周堆纹, 腹以下饰竖绳纹",E55_Type
mat_f951d114,夹砂褐灰陶,E57_Material
type_7eb3ffa0,弧腹臥,E55_Type
type_7f46e499,铸,E55_Type
type_1f917494,"带状方格纹, 凹弦纹, 绳纹",E55_Type
type_f48502bd,凹弦纹、细绳纹,E55_Type
mat_6c1e264d,夹砂黑陶红胎,E57_Material
mat_7e319dee,砂质黄陶,E57_Material
type_684a5a8f,"锯齿状堆纹, 绳纹",E55_Type
type_c84c270f,斜行细绳纹,E55_Type
type_af2232eb,分档高,E55_Type
type_49399730,斜行细条纹,E55_Type
type_90d14120,"凹弦纹, 竖行绳纹",E55_Type
type_86e2a733,平行凸弦纹,E55_Type
type_8403defa,盘腹有二道凹弦纹,E55_Type
mat_e2949081,泥质红胎黑陶,E57_Material
type_e01f4741,轮模合制,E55_Type
type_1638a698,瓿,E55_Type
type_bacfa141,"蛙状突泥, 圆饼状乳钉, 凹弦纹",E55_Type
mat_3f8caaba,泥质黄灰陶,E57_Material
type_4b1e9909,桥形纽器盖,E55_Type
type_94ba7299,硬(釉)陶折肩斜腹尊,E55_Type
type_57251e6e,颈部纹样拓本,E55_Type
type_2546da46,提梁自,E55_Type
type_241e595d,"曲折纹, 粗绳纹",E55_Type
type_b4a07cf7,敛口斜腹盆,E55_Type
type_2c3e52b7,直口斜腹盆,E55_Type
type_6916ab8f,圆肩瓮,E55_Type
mat_489c6b75,"泥质黑陶, 灰胎",E57_Material
type_27c471da,杯形器,E55_Type
type_af03da96,"堆纹, 绳纹",E55_Type
type_2990dde6,"平行凹弦纹, 叶脉纹",E55_Type
type_e06293c3,"绳纹, 凹弦纹, 联珠纹",E55_Type
type_e1bff6b2,"凹弦纹, 分段交错细绳纹",E55_Type
type_ebf8bf4c,侈口联档罪,E55_Type
type_591234af,斜方格纹，中粗竖行绳纹,E55_Type
mat_76af0b4b,夹砂黑灰陶，红胎,E57_Material
type_c1847cf3,"凹弦纹, 斜行细绳纹",E55_Type
type_e8d5368b,"凹弦纹, 宽带泥条",E55_Type
type_d71312eb,长颈有肩大口尊,E55_Type
type_ac9c4a13,"凹弦纹, 中粗竖绳纹",E55_Type
type_4f28471f,"竖绳纹状堆纹, 粗绳纹",E55_Type
type_7c86ff85,增蜗,E55_Type
type_695d8081,坍埚,E55_Type
type_81b14e66,粗腰肌,E55_Type
type_d19021b4,弧爱学,E55_Type
type_974899ef,电,E55_Type
type_81d9aade,"弦纹, 绳纹",E55_Type
type_b16894ee,"竖行粗绳纹, 横绳纹",E55_Type
mat_61718142,夹砂红胎黑陶,E57_Material
type_716313e8,"凹弦纹, 较粗交错绳纹",E55_Type
type_8d5d694e,粗腰瓶,E55_Type
type_2da9c8fb,绳纹略变细,E55_Type
type_58fa0ea6,罪,E55_Type
type_8e9002ad,椭圆乳钉,E55_Type
type_5ed646d6,"凹弦纹, 方格纹",E55_Type
type_bc8f3580,豫,E55_Type
type_e6aa8381,"雷纹, 叶脉纹",E55_Type
mat_d27fa77a,红陶,E57_Material
type_39f3f6d6,粗线饕餮纹,E55_Type
type_a03de0d0,毕,E55_Type
type_010dd76c,饕餮纹，夔纹,E55_Type
type_e72f837c,凸弦纹、联珠纹、T形镂孔,E55_Type
type_f1c10976,联珠纹带饰、椭圆形镂孔,E55_Type
type_4dff778e,斯,E55_Type
type_a04a00e4,签,E55_Type
type_883c5bd6,蓬,E55_Type
type_e12b77b6,"凹弦纹, 带状斜方格, 交错绳纹",E55_Type
type_9f9b75a1,带鳖鼎,E55_Type
type_8237b1be,"绳纽状堆纹, 细绳纹偏粗",E55_Type
type_5103e79e,细腰瓶,E55_Type
type_d5ba7f1a,"堆纹, 绳纹和条纹",E55_Type
type_58aacb0e,"纽状堆纹, 方格纹",E55_Type
type_b92434a4,菌形纽器盖,E55_Type
mat_c6998a0f,砂质灰黑陶,E57_Material
type_f688a9e8,"手制, 口沿轮制",E55_Type
type_3c925347,弧腹罐,E55_Type
type_2b5ee6a1,横行和竖行叶脉纹，间饰雷纹,E55_Type
type_14dc1b43,一周凸弦纹,E55_Type
type_03728c8f,沿面内侧有一凹弦纹，腹饰竖行绳纹,E55_Type
type_65f27a24,学,E55_Type
type_5c63b117,敛口联档暈,E55_Type
type_dfb4f104,上腹饰涡体雷纹,E55_Type
type_d6ea2b4a,"平行堆纹, 贝状凹槽, 方格纹",E55_Type
type_962ceb9a,"带状堆纹, 竖行凹槽, 叶脉纹, 方格纹",E55_Type
mat_4196238c,夹砂橙黄陶,E57_Material
type_c4371996,算珠形纺轮,E55_Type
type_5bd76573,溜肩斜腹罐,E55_Type
type_879f711c,弦纹和方格纹，腹饰细绳纹,E55_Type
type_31a90aae,凹弦纹，连锁状堆纹，粗绳纹,E55_Type
type_e3398618,带状方格纹和凹弦纹，细绳纹和凹弦纹,E55_Type
mat_c59d6d26,泥质黑陶，灰胎,E57_Material
type_7b06ce9d,"纽状堆纹, 凸弦纹",E55_Type
type_33302ce5,方格纹，四周平行堆纹,E55_Type
type_6d148c16,大口瓮,E55_Type
type_0d90c8d1,"平行凹弦纹, 细密雷纹, 凹弦纹",E55_Type
type_f16afa58,子口器盖,E55_Type
type_b5e77107,溜肩圆腹罐,E55_Type
type_5096f604,"堆纹, 隐约绳纹",E55_Type
type_a8f16120,"中粗方格, 雷纹",E55_Type
type_53ef3834,"线纹, 篮纹, 平行凹弦纹",E55_Type
type_03f9fc0a,"平行凸弦纹, 叶脉纹, 雷纹",E55_Type
type_ba36b46c,"云雷纹, 细方格纹",E55_Type
type_d1992ebf,硬（釉）陶鼓腹尊,E55_Type
type_78b5a331,斜腹爵,E55_Type
type_2d65ebb5,"平行竖行划纹, 上端加饰一圆乳钉",E55_Type
type_c03fe9bd,"锯齿状堆纹, 一周凸弦纹, 竖行绳纹",E55_Type
type_3cca3ee9,轮转,E55_Type
type_7a4e7d5b,唇部外缘附花边装饰,E55_Type
type_a2108901,"九周平行凹弦纹, 交错细绳纹",E55_Type
mat_b7ca3936,"夹砂黑陶, 红胎",E57_Material
type_3a75e69e,"二组凹弦纹, 每组 2~3 根",E55_Type
type_56ba56ba,竖行中粗绳纹,E55_Type
type_d0c2c20e,竖行线纹,E55_Type
type_49a16143,二道凸弦纹,E55_Type
type_ca3588fa,口沿下及腰部各有一周凹弦纹,E55_Type
type_2f13d214,短颈无肩大口尊,E55_Type
type_ceee3bc7,口唇内侧有一周凹弦纹，颈饰三周纽状堆纹，下腹饰交错绳纹，底部划一圆圈，口颈部内侧有刻划符号“区”,E55_Type
type_6695411e,"中腹部饰宽带雷纹, 下腹饰凹弦纹和斜行细绳纹",E55_Type
type_b47bb939,绳纽状堆纹、竖行中粗条纹,E55_Type
type_64ef332d,纽状堆纹、斜行绳纹、细绳纹已抹、凹齿纹,E55_Type
type_21b14cc6,正方格纹,E55_Type
type_1d3c27b4,菱状方格纹,E55_Type
type_6a21b0ef,陶圆肩弧腹罐,E55_Type
type_d3896e7f,隐暗粗绳纹,E55_Type
mat_7215dc0c,夹砂黄灰陶,E57_Material
type_78914ea1,直口篮,E55_Type
type_8b138fc8,高形學,E55_Type
type_444d8ac0,高形,E55_Type
type_9b5fa530,镀,E55_Type
type_134f2bbd,凿,E55_Type
type_ce292585,直内戈,E55_Type
type_703c001e,载,E55_Type
type_b939f6ae,铲,E55_Type
type_a31aaa6b,蜀,E55_Type
type_6108a1a7,镰,E55_Type
type_83f6c0da,刀,E55_Type
type_5e354568,杆,E55_Type
type_20919108,刀形饰,E55_Type
type_9db9c305,残戈援,E55_Type
type_3433d3db,绿松石,E55_Type
type_992b4cfc,饰件,E55_Type
type_5861e67a,绿松石管状饰,E55_Type
type_a068168d,斜刃柄形器,E55_Type
type_e48b7750,尖刃柄形器,E55_Type
type_48d5d808,平刃柄形器,E55_Type
type_8a28f121,琼,E55_Type
type_5bf6e64b,瑣,E55_Type
type_1fde3c1c,毅,E55_Type
type_0c2de712,折腹學鑑,E55_Type
type_2c635f07,"斜行绳纹, 凹弦纹, 按窝",E55_Type
mat_61474c02,夹砂褐黄陶,E57_Material
type_a8f0a065,条状划纹,E55_Type
type_b747976d,"花边, 斜绳纹",E55_Type
type_f3b4a894,壶口沿,E55_Type
type_c2bfd3a6,"斜绳纹间压弦纹, 凹弦纹",E55_Type
type_dc56c152,大口尊口沿,E55_Type
type_22cca42d,链条状附加堆纹,E55_Type
mat_6b100226,灰褐色陶,E57_Material
type_89e0367a,隔口沿,E55_Type
mat_388a0c19,夹砂灰陶或灰黑陶,E57_Material
mat_2ed28656,灰陶,E57_Material
mat_d901e4a6,灰黑陶,E57_Material
type_7196c072,"凸弦纹, 粗斜绳纹",E55_Type
type_c074b2df,高足,E55_Type
mat_050c2155,细砂灰陶,E57_Material
type_eb33e0ea,甑残片,E55_Type
type_d202189f,爵玺,E55_Type
mat_68ebb53c,粗泥黄陶,E57_Material
mat_66afdc84,粗泥黑皮陶,E57_Material
type_f8416fe8,蚤螯,E55_Type
type_c5656769,口沿下有三周凹弦纹,E55_Type
mat_1e4bcb13,泥质褐红陶,E57_Material
type_62f69c28,篋圈足,E55_Type
type_8bf15770,盆口沿,E55_Type
type_50d694f7,沿上有一周凹槽，腹部饰斜绳纹,E55_Type
type_b18eefbe,盆底,E55_Type
type_a3c94038,表饰斜绳纹,E55_Type
type_e62976ad,豆圈足,E55_Type
mat_9ff948a2,黑皮陶红胎,E57_Material
type_a3d01e91,上饰凸弦纹一周,E55_Type
mat_8993fed4,泥质黑皮陶红胎,E57_Material
type_9dd8b998,勺,E55_Type
type_b9a64124,高口沿,E55_Type
type_58a83a1f,腹表饰竖绳纹,E55_Type
type_688af4b2,颈下饰竖绳纹,E55_Type
type_b054b1a8,肩以下饰间断竖绳纹,E55_Type
mat_8004701d,黑皮陶褐红胎,E57_Material
type_7256acd8,瓶口沿,E55_Type
type_d551bcad,腹饰竖绳纹,E55_Type
mat_3db26f3f,黑皮红胎陶,E57_Material
type_da849f16,上腹饰一周绳索状附加堆纹，堆纹下为竖绳纹,E55_Type
type_567bfd28,大口尊肩部残片,E55_Type
type_f41de2a3,肩饰一周链条状堆纹，上下各有一周凹弦纹,E55_Type
type_0623de48,上压一周绳索状附加堆纹,E55_Type
type_1116a230,硬（釉）陶小口瓮,E55_Type
type_476c625c,颈部饰一周纽状凸弦纹,E55_Type
type_93f4f642,腹部有两周宽带状附加堆纹，堆纹上压印有成排的斜行条纹，腹饰绳纹,E55_Type
type_65a96d57,饼形缸底,E55_Type
type_11ba82b1,饰间断条纹,E55_Type
type_e71780d9,饰粗绳纹,E55_Type
type_1dfd7014,细腰瓶残片,E55_Type
type_06e5d956,腰饰细绳纹,E55_Type
type_ff8774bb,高残片,E55_Type
mat_ed6dcf27,夹砂灰白陶,E57_Material
type_effcaae8,"凹弦纹, 绳纹, 方格纹",E55_Type
type_506693f1,"弦纹, 方格纹",E55_Type
type_24c4e79a,大口尊残片,E55_Type
type_3df7600b,"链条状附加堆纹, 竖条窗根纹",E55_Type
type_fd837fe6,缸残片,E55_Type
type_c5d48f88,"细绳纹, 窄带附加堆纹, 篦点纹",E55_Type
type_f968159c,泥条堆纹,E55_Type
type_622ccf1a,"泥条堆纹, 绳纹",E55_Type
type_3f16a837,"斜方格纹, 链条状附加堆纹",E55_Type
type_d76b97b4,"泥条堆纹, 细绳纹",E55_Type
type_41c8fe67,圈足缸底,E55_Type
type_8699bce2,残器盖,E55_Type
type_002297be,平行凹弦纹,E55_Type
type_a08d35f3,罪口沿,E55_Type
type_3756dfba,爵足,E55_Type
type_ea3ae4cf,乳钉纹,E55_Type
type_4847e69c,"泥条堆纹, 方格纹",E55_Type
type_7ad66769,残器座,E55_Type
type_f53fb0bb,"圆形大镂孔, 平行细线状凹弦纹",E55_Type
type_c7269797,残篮,E55_Type
type_ae831b2e,鼻口腹部残片,E55_Type
type_0ed2aa9f,"连锁方块状附加堆纹, 方格纹",E55_Type
type_a94fa1fc,残高足,E55_Type
mat_765ef44d,夹砂褐红陶,E57_Material
type_8d96cec5,"凹弦纹, 截印小窝纹",E55_Type
type_593a4a8d,"绳纹, 附加堆纹",E55_Type
type_b2702ee5,硬（釉）陶瓷残片,E55_Type
type_79eec3a0,波折纹,E55_Type
mat_fca97e78,灰色,E57_Material
type_fad5ae34,舉足,E55_Type
mat_dbd80429,夹砂紅陶,E57_Material
type_80e459d1,硬（釉）陶瓮残片,E55_Type
type_f9382189,竖行刻划纹,E55_Type
type_f8250349,"纹索状附加堆纹, 斜行绳纹",E55_Type
type_6125311a,"链锁状附加堆纹, 方格纹",E55_Type
type_be6235c1,"竖行绳纹, 链条状附加堆纹",E55_Type
type_d3636ddf,"方格纹, 附加堆纹",E55_Type
mat_c89e5ec4,黄陶,E57_Material
type_9b8c51bc,"绳纹, 链条状附加堆纹",E55_Type
type_ec672424,"网格纹, 宽带状附加堆纹",E55_Type
type_b50eeecf,"绳索状附加堆纹, 竖行粗绳纹",E55_Type
type_49c204ea,残磊,E55_Type
type_ff13476a,"附加堆纹, 竖行绳纹",E55_Type
type_0392ad3a,"泥条堆纹, 粗绳纹",E55_Type
type_2bcb3ccb,泥条附加堆纹,E55_Type
type_8f94fff7,"宽带状附加堆纹, 方格纹",E55_Type
type_1918ccae,口沿,E55_Type
type_73835712,尊残片,E55_Type
mat_41b28106,泥质白陶,E57_Material
type_c28c4f8b,叠残片,E55_Type
type_426caa74,泥条盘筑，手制,E55_Type
type_3eaf0981,坩埚底,E55_Type
type_638b3d94,器盖残片,E55_Type
type_c9fc2418,硬（釉）陶尊残片,E55_Type
type_809853be,细斜方格纹,E55_Type
mat_9df19315,灰白色,E57_Material
type_bf95aff5,硬（釉）陶壺殘片,E55_Type
mat_ddb86dd3,黄色,E57_Material
type_a7dc280d,人字纹,E55_Type
type_09ce5241,细绳纹，上压凹弦纹,E55_Type
type_d4957fbb,口颈部轮制,E55_Type
mat_fb61e6a6,细砂红胎陶,E57_Material
type_3f588411,细柄豆,E55_Type
type_0d5ae21c,细绳纹，平行堆纹,E55_Type
type_dae6e737,细绳纹，堆纹,E55_Type
type_30d11a6b,"领肩部附纽状堆纹, 腹饰斜向绳纹",E55_Type
type_516b4115,溜肩罐,E55_Type
type_7bee0301,"口沿内侧有一凹弦纹, 颈腹饰细绳纹",E55_Type
mat_86ebbb59,砂黑灰陶，足呈黄灰色,E57_Material
type_bcda7261,小高,E55_Type
type_4b9c163e,腹饰粗绳纹,E55_Type
type_e2799740,细腰,E55_Type
type_c0271657,服饰细绳纹,E55_Type
type_dfa6e861,粗腰,E55_Type
type_e2efe458,服饰中粗绳纹,E55_Type
mat_263446b7,"砂质黑陶, 灰胎",E57_Material
type_acad3c3b,盎,E55_Type
type_3e3ced41,"乳钉纹, 凹弦纹",E55_Type
type_2d3e20f5,柄部有弦纹,E55_Type
type_360df8d8,豆残柄,E55_Type
type_9df10d57,饰三周凹弦纹,E55_Type
type_b88e5dc9,"颈部有三周凹弦纹, 肩部有二排人字纹",E55_Type
type_31f5b990,"颈饰一周凸弦纹, 肩腹部饰一周人字纹, 底饰中粗绳纹",E55_Type
type_b0fdfc7a,小壶,E55_Type
type_39598b97,腹饰七周平行划纹,E55_Type
type_5acb774e,肩部饰二周人字纹和凹弦纹,E55_Type
type_e5941990,口部上压凹弦纹,E55_Type
type_878c7cb3,"肩附一绳纽状堆纹, 腹部饰交错拍印纹",E55_Type
type_853bb053,"沿面两侧起棱, 颈部有凸弦纹",E55_Type
type_84cc7df0,口沿下饰堆纹,E55_Type
type_934ff1a1,菌形器盖,E55_Type
type_56909aa4,"细绳纹, 肩部饰堆纹状鳖",E55_Type
type_499e7085,"凸弦纹, 凹弦纹",E55_Type
type_b735c29d,凹弦纹、粗绳纹,E55_Type
type_9fd572f5,宽带雷纹,E55_Type
type_08448949,浅盘粗柄豆,E55_Type
mat_0bd350cf,泥质黑皮红胎陶,E57_Material
type_26fd930b,锯齿状堆纹，粗绳纹,E55_Type
type_02a668ee,堆纹,E55_Type
type_4bc90f3b,较粗绳纹，纽状堆纹,E55_Type
type_ae87acf9,纽状堆纹，绳纹,E55_Type
type_11676257,块状堆纹，方格纹,E55_Type
type_83212659,堆纹，细线纹，方格纹,E55_Type
type_0580234a,堆纹，绳纹,E55_Type
type_bc20e9a7,绳纽状堆纹，交错绳纹,E55_Type
type_9fc20af7,纽状堆纹，斜行条纹,E55_Type
type_70211f66,绳纽状堆纹，斜行细绳纹,E55_Type
type_d19b887f,堆纹，交错绳纹,E55_Type
type_3c973571,堆纹，竖行凹槽，雷纹,E55_Type
type_0a9fc708,条纹,E55_Type
mat_cee2b4d8,泥质红黑陶,E57_Material
type_84b442ea,器座,E55_Type
type_4169f339,"方格纹, 绳纹",E55_Type
mat_c07d4b41,砂质灰红陶,E57_Material
type_516b05ca,尊圈足,E55_Type
type_c2952c96,"凸弦纹, 雷纹",E55_Type
type_f399d70e,"轮旋凸纹, 云雷纹",E55_Type
type_175ef1b7,"云雷纹, 叶脉纹",E55_Type
type_9e8e424f,舉,E55_Type
type_c2baa5b8,爵竖残片,E55_Type
type_050a49dd,横斜交错绳纹,E55_Type
type_8d9a6b87,"竖行绳纹, 弦纹, 交错绳纹",E55_Type
type_0482a8e6,"模制, 口颈部经轮转",E55_Type
type_9300a795,"宽带方格纹, 凹弦纹, 绳纹",E55_Type
type_a2758755,"竖行绳纹, 横行绳纹",E55_Type
type_ce007ec9,"竖行绳纹, 竖行刻槽",E55_Type
type_cf6a07e8,残瓮,E55_Type
type_65298da3,纽状堆纹,E55_Type
type_1a48f5ea,"锯齿状堆纹, 隐约绳纹",E55_Type
type_c4008a7d,"凹弦纹, 凸棱",E55_Type
type_d06a5f88,"纽状堆纹, 绳纹",E55_Type
type_584024d9,"细绳纹, 鸡冠状装饰",E55_Type
mat_109ad6ca,泥质灰红陶,E57_Material
type_3efb2138,"锯齿状堆纹, 竖行绳纹, 条纹",E55_Type
type_ebb2619a,"绳纽状堆纹, 交错绳纹",E55_Type
type_399c2878,"纽状堆纹, 隐方格纹, 条纹",E55_Type
mat_c1dc8407,粗砂黄陶,E57_Material
type_5d10f175,"细绳纹, 平行堆纹",E55_Type
type_b17c7a02,"平行带条, 竖槽, 方形凸块",E55_Type
type_9ffccb40,"钮状堆纹, 方格纹",E55_Type
type_daf31711,二道凸凹弦纹,E55_Type
type_098bbd58,"凹弦纹, 粗绳纹",E55_Type
mat_c3dfc41c,砂质黑灰陶红胎,E57_Material
type_38c14a3a,腹饰斜行绳纹,E55_Type
type_689136f7,肩饰凹弦纹，弦纹内饰方格，腹饰中粗绳纹,E55_Type
type_fa22d02f,"肩饰一周纽状堆纹, 上腹饰凹弦纹",E55_Type
type_8ee0f30f,"口沿下饰堆纹, 腹饰方格纹",E55_Type
type_f9463f93,口沿下饰堆纹，腹饰方格纹,E55_Type
mat_d9d0b48d,泥质灰陶红胎,E57_Material
type_10aa2f83,"方格纹, 细绳纹",E55_Type
type_c1b89f74,"凹弦纹, 方格纹, 绳纹",E55_Type
type_04fba235,横行绳纹,E55_Type
type_dfa5e783,"纽状堆纹, 乳钉, 凸弦纹, 方格纹",E55_Type
type_3b0c6e39,"附加堆纹, 方格纹",E55_Type
type_871e96a7,凹弦纹和方格纹，腹饰绳纹和凹弦纹,E55_Type
type_a2735652,腹饰绳纹，上压二周凹弦纹,E55_Type
type_01b3f1a7,肩部饰方格纹和凹弦纹，下腹饰竖行绳纹,E55_Type
type_a380a342,颈饰一周凹弦纹，腹饰绳纹,E55_Type
type_40c29d38,腹饰绳纹，肩饰一周连锁状堆纹，堆纹上加饰斜行绳纹,E55_Type
type_47cb23ab,颈部饰连锁状堆纹，腹饰竖绳纹,E55_Type
type_a48c9b9b,腹饰粗绳纹已抹,E55_Type
mat_08b52d8e,夹砂灰黑陶红胎,E57_Material
type_418575d7,腹饰中粗绳纹经手抹而不清晰,E55_Type
type_94841840,腹部饰粗绳纹，经手抹而不显,E55_Type
type_8834c8fa,模制，口、颈部经轮制,E55_Type
type_e1a8aee2,腹饰中粗绳纹,E55_Type
mat_265e33da,砂质黑灰陶,E57_Material
type_a3380db1,猩猩及腹残片,E55_Type
type_5f928f26,扁圆腹爵残片,E55_Type
type_35e39ffa,"沿面饰凹弦纹, 素面",E55_Type
type_69adbd8c,"腹上下各饰一组凹弦纹, 下腹饰绳纹",E55_Type
type_ecf0b284,肩饰细绳纹和凹弦纹,E55_Type
type_81ba3035,"腹饰斜行中粗绳纹, 肩饰二周凹弦纹",E55_Type
type_808401e8,"肩部饰二周凹弦纹, 腹饰绳纹",E55_Type
type_19b4a6ca,"肩部饰一凹弦纹, 腹饰绳纹",E55_Type
type_04961056,"肩、上腹和下腹各饰一周凹弦纹, 腹饰细绳纹",E55_Type
type_69800b2d,"肩饰方格纹, 腹饰绳纹",E55_Type
type_fef2c4f8,"纽索状附加堆纹, 绳纹",E55_Type
type_8584588c,大口尊底残片,E55_Type
type_e821f0e7,"交错拍印绳纹, 已抹",E55_Type
mat_c91a2344,泥质黄陶红胎,E57_Material
type_a8238671,缸残件,E55_Type
type_e733d848,"附加堆纹, 小方格纹",E55_Type
type_0ea61861,"斜行绳纹, 凹弦纹",E55_Type
type_9fea6367,"凸弦纹, 平行凹弦纹, 圆形镂孔",E55_Type
type_671df06f,绳纹痕,E55_Type
type_f0391d25,用陶片磨成,E55_Type
type_24b94107,颈部带饰分为三组，正面为一餐餐，其它二组各饰一菱纹,E55_Type
type_6bd38c59,弧腹晕,E55_Type
type_e2980212,腹部纹样拓本,E55_Type
type_870b9209,粗绳纹，外附堆纹,E55_Type
type_9f0268ff,模制，口、颈轮制,E55_Type
type_2be3925d,泥条带状堆纹，绳纹，竖行堆纹，条纹,E55_Type
type_87df19de,"模制, 口颈部轮制, 足为手制",E55_Type
type_390a4c0a,甗,E55_Type
type_db201f93,直口篇,E55_Type
type_17f62c7f,宽带“T”状雷纹，凸弦纹，凹弦纹,E55_Type
type_441fde34,"方格纹, 凹弦纹, 绳纹",E55_Type
type_5f72f4c0,"中粗绳纹, 凹弦纹",E55_Type
type_6a8cc554,锯齿状堆纹,E55_Type
type_61c62353,罍,E55_Type
type_544ca976,"堆纹, 方格纹",E55_Type
type_ebde27fd,饼形纺轮,E55_Type
mat_8429af14,夹砂灰黑陶，红胎,E57_Material
type_4c038cb2,圆肩罐,E55_Type
type_bd6b077e,卷沿联裆高,E55_Type
type_154fbeee,盆残片,E55_Type
type_9f32fd6d,"竖行划纹, 乳丁",E55_Type
type_31d41761,残鬲,E55_Type
type_bca3d579,堆纹，堆纹上压印斜行绳纹,E55_Type
type_693d145e,宽带起棱堆纹，粗方格纹经手抹,E55_Type
type_0afc8d87,"附加堆纹, 竖行细绳纹",E55_Type
mat_48b455f2,泥质红胎磨光黑陶,E57_Material
type_cfd977f5,"泥条堆纹, 斜行细绳纹",E55_Type
type_180b8456,"平行窄条堆纹, 斜行细条纹",E55_Type
type_f0df7497,敛口晕,E55_Type
type_6922ce54,敛口,E55_Type
type_7c0ebcc5,籟,E55_Type
type_a32bdad7,粗凸弦纹,E55_Type
type_df948883,"凹弦纹, 窗模纹, 细绳纹",E55_Type
type_28c8ef52,"凹弦纹, 圆窝块状方格纹",E55_Type
type_8caa9085,"堆纹, 拍印方格纹",E55_Type
type_e2540877,"宽带堆纹, 粗绳纹",E55_Type
type_cc414c3d,"附加堆纹, 绳纹",E55_Type
type_5bccd6a9,"绳状堆纹, 斜方格纹, 纽状绳纹",E55_Type
type_156c1416,"中粗绳状堆纹, 粗绳纹",E55_Type
type_f9233890,"宽带纽状绳纹, 竖行较粗绳纹, 波浪式凹槽",E55_Type
type_54ff6f82,"绳索纽状堆纹, 竖行中粗绳纹",E55_Type
type_81f39454,"竹节状附加堆纹, 叶脉纹, 方格纹",E55_Type
type_5ae253c3,拍印方格纹,E55_Type
type_f9942007,平行堆纹,E55_Type
type_6e4196a4,平底缸,E55_Type
type_eacb555c,绳索状堆纹，竖行细绳纹,E55_Type
mat_059619d5,泥质砖红陶,E57_Material
type_29db5c28,花瓣状纹,E55_Type
type_2e3d0497,凹弦纹，小方格纹,E55_Type
type_36f3d959,小方格纹,E55_Type
type_e9035ddc,细密平行凹弦纹，方格纹,E55_Type
type_d6816ce0,凸弦纹，斜行叶脉纹,E55_Type
